"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000231043.3",5.72195374477078,2.22105311716872,0.753885330691136,2.94614184246368,0.00321764811526728,NA,"Up"
"ENSG00000289791.1",4.75446815763698,-5.68603877771695,1.94235554019123,-2.92739339428926,0.00341816221248526,NA,"Down"
"ENSG00000287594.3",2.2706493956738,-3.97312769190278,1.36368033299018,-2.9135330295413,0.00357364030167926,NA,"Down"
"ENSG00000225953.5",17.0434219523964,-1.96277043487655,0.67379188769601,-2.91302176639158,0.0035794964995055,0.328141818981454,"Down"
"ENSG00000257386.1",4.20781788021245,3.54888522436221,1.22889308906004,2.88787141530489,0.00387858392396008,NA,"Up"
"ENSG00000250999.2",3.27381841595647,-3.21343196617531,1.1130774453676,-2.88697967922084,0.00388959350573259,NA,"Down"
"ENSG00000257279.1",1.46242981413786,-4.01413542457268,1.40657417797391,-2.85383841636765,0.00431944949811195,NA,"Down"
"ENSG00000267690.1",6.94889969306044,-2.30103203781793,0.811343475079695,-2.8360763455846,0.00456715269760512,NA,"Down"
"ENSG00000228828.1",1.86818440181831,4.3276687099076,1.53043017731462,2.82774658658468,0.00468768978306853,NA,"Up"
"ENSG00000184402.15",372.904906024199,1.06057442790775,0.375449737092956,2.8248106820359,0.00473085593103656,0.402540951347481,"Up"
"ENSG00000276007.1",3.74559387057479,2.75324563016425,0.978548125167341,2.8136026827433,0.00489897372346436,NA,"Up"
"ENSG00000288748.1",1.50187947531101,4.02363431122639,1.4342378621766,2.80541632412362,0.00502516269227529,NA,"Up"
"ENSG00000260160.1",8.133127536054,1.64595035001257,0.589518607712399,2.79202442209519,0.00523794025618794,NA,"Up"
"ENSG00000258984.5",5.25324334565171,3.74123079344115,1.34903955745269,2.77325507081904,0.00554986008976203,NA,"Up"
"ENSG00000254634.4",10.1556974362817,1.84083216574213,0.664143547875005,2.77173838642574,0.00557578287042124,NA,"Up"
"ENSG00000158486.15",3.10183701799216,-2.97898143909624,1.07662122297215,-2.76697261351806,0.0056579507958581,NA,"Down"
"ENSG00000188372.15",23.4759826224475,-1.02582529031519,0.376741668441407,-2.72288779353519,0.00647140332496778,0.504920409052916,"Down"
"ENSG00000271092.5",16.626591395266,1.12323090140785,0.413819277474071,2.71430298816426,0.00664153912204901,0.507864276977024,"Up"
"ENSG00000131019.11",256.899236719844,-1.13475530478429,0.418215691294915,-2.71332551217953,0.00666116381724297,0.507864276977024,"Down"
"ENSG00000269792.1",5.57631987159996,1.95751397313664,0.723614458085191,2.70518913941626,0.00682655083010547,NA,"Up"
"ENSG00000259407.1",1.33037480108194,3.85726639270864,1.42695310797326,2.70314866771426,0.00686860175156175,NA,"Up"
"ENSG00000259112.2",21.0047979781804,1.07920895963098,0.399645430256774,2.70041611369754,0.00692527988892879,0.509880092036751,"Up"
"ENSG00000282556.5",8.31086451619391,-1.55699326667294,0.577172745063789,-2.69762091157105,0.0069836918059558,NA,"Down"
"ENSG00000269583.1",2.07417038911963,4.52258411359389,1.67823311506158,2.6948485719923,0.00704206265586063,NA,"Up"
"ENSG00000140527.15",1.45870368718623,-4.00106934702798,1.4851186037464,-2.69410762004784,0.00705773720709159,NA,"Down"
"ENSG00000287338.1",3.52689062249953,-2.69954235981095,1.00737476005198,-2.6797796280618,0.00736706428233297,NA,"Down"
"ENSG00000169783.13",26.3739618086682,1.38894048872592,0.520350224362387,2.66924164475544,0.00760227340726834,0.528343115157439,"Up"
"ENSG00000286342.3",5.49053595117496,-1.84977342835866,0.695844454055577,-2.65831453793684,0.00785325609379844,NA,"Down"
"ENSG00000175548.9",418.636278255263,-1.11539221488498,0.419954038525432,-2.65598639984844,0.00790768034410944,0.531530605578687,"Down"
"ENSG00000278233.1",99.2384985931982,-10.0760453704138,3.80389372789422,-2.64887667510936,0.00807597959258572,0.531530605578687,"Down"
"ENSG00000178226.11",4.97701278987354,-1.9782032196247,0.747316387038409,-2.64707592919815,0.008119112079263,NA,"Down"
"ENSG00000205085.13",14.6649918632306,1.13547297275243,0.429052492495753,2.64646632431269,0.00813376033198428,0.533055501586765,"Up"
"ENSG00000231609.7",2.94623709655401,3.85981589338407,1.46157983222484,2.64085191125592,0.00826978579252775,NA,"Up"
"ENSG00000256966.6",2.33947061532474,-4.65279836101113,1.76205345843505,-2.64055459767008,0.00827704549797972,NA,"Down"
"ENSG00000261924.1",6.13514072278305,1.64264460937747,0.622338920341504,2.63946951682867,0.00830358905063662,NA,"Up"
"ENSG00000140470.15",7.19468232394846,-2.50947261112597,0.953339927112082,-2.63229572134656,0.00848100073993501,NA,"Down"
"ENSG00000253958.2",18.5611214828736,-1.09108069627279,0.416418825789218,-2.62015218501449,0.00878905350165017,0.566360723761148,"Down"
"ENSG00000288043.1",3.06721611668407,4.01775958409196,1.5371992970328,2.61368814821038,0.00895707510185296,NA,"Up"
"ENSG00000251023.1",4.77567663935615,-2.62953713881157,1.01012223350988,-2.60318707140492,0.00923615413539781,NA,"Down"
"ENSG00000233559.2",4.86739042927051,-2.23169676460092,0.857801063137608,-2.60164840136472,0.0092776915214943,NA,"Down"
"ENSG00000285713.1",5.35656109579569,-3.25905560378284,1.25364911758803,-2.59965532465186,0.00933174367335059,NA,"Down"
"ENSG00000272822.2",1.35573779987267,3.87351383521156,1.49074041157585,2.59838252530962,0.00936640876963126,NA,"Up"
"ENSG00000254501.1",2.49023567892316,-3.65844201256351,1.40964884612631,-2.59528606902127,0.00945122189933723,NA,"Down"
"ENSG00000213468.7",10.5404067536705,-2.68964176167955,1.03796607628199,-2.59126172149469,0.00956247366969748,NA,"Down"
"ENSG00000289041.1",2.17594078819527,-3.49698077928611,1.34969508510758,-2.59094133028378,0.00957138076243579,NA,"Down"
"ENSG00000122986.14",15.9057416163455,-1.44266834257402,0.557802876327946,-2.58634080926797,0.00970009660723332,0.599964609831327,"Down"
"ENSG00000276840.1",6.84704842919631,-1.65374982391214,0.639447656126223,-2.58621610083077,0.00970360714430592,NA,"Down"
"ENSG00000165899.12",29.1530838323087,-1.87818432513405,0.72791828022868,-2.58021315874085,0.00987393467417688,0.606519898701601,"Down"
"ENSG00000165731.21",9.80230975899571,2.99238455666619,1.16069038726837,2.57810746904575,0.00993430961113253,NA,"Up"
"ENSG00000221994.12",57.6311792351628,-1.10513212052136,0.430667739289981,-2.56608986394785,0.0102852177968109,0.615726057326565,"Down"
"ENSG00000226856.9",1.08499602750857,-3.87460021345281,1.51492667722365,-2.5576156732243,0.0105392499704308,NA,"Down"
"ENSG00000285702.1",8.5748713698575,1.76817870047662,0.696170255890692,2.53986533540475,0.0110895158318333,NA,"Up"
"ENSG00000290894.1",6.32121861603361,-2.16246026075583,0.85604402207236,-2.52610871053199,0.0115333786380546,NA,"Down"
"ENSG00000260806.1",9.72120490049537,-1.45715630319767,0.579552045278863,-2.51428032230744,0.0119275585151834,NA,"Down"
"ENSG00000257043.1",1.18470884537243,3.68524471697648,1.46606743866004,2.5136938586841,0.011947409504011,NA,"Up"
"ENSG00000277022.1",1.17880156683195,-3.6769572329463,1.46304640424671,-2.51321982834815,0.0119634761808348,NA,"Down"
"ENSG00000270090.5",1.16717582724095,3.66093376983511,1.45961624293311,2.50814814343147,0.0121365772545425,NA,"Up"
"ENSG00000277386.1",2.16940227276377,3.46871182309905,1.38677536550565,2.50127880071932,0.0123745718423215,NA,"Up"
"ENSG00000261762.1",30.7960616065719,1.07553330723998,0.433667501427389,2.48008740267585,0.0131350181268102,0.723294029958696,"Up"
"ENSG00000290033.1",12.5201513086094,-1.42304004028055,0.574198940171979,-2.47830488829243,0.0132008288496595,NA,"Down"
"ENSG00000224848.4",2.73931476439884,-2.76309611265098,1.11768772662747,-2.47215393604472,0.0134301672385701,NA,"Down"
"ENSG00000269473.1",5.95019680120901,2.01170620502215,0.815804730087732,2.4659163287835,0.0136663253637254,NA,"Up"
"ENSG00000224321.1",2.23938726091959,-4.6239203554101,1.87555937170993,-2.46535536286143,0.0136877424453536,NA,"Down"
"ENSG00000118997.14",6.52014037255374,-3.53700539005768,1.43668930900068,-2.46191390713272,0.0138197835376599,NA,"Down"
"ENSG00000089199.10",3.12910300439253,3.28406876838742,1.33408029077708,2.46167250284051,0.0138290877650652,NA,"Up"
"ENSG00000260091.1",6.91778116386216,-1.5044072721729,0.6121853696917,-2.45743747997527,0.0139932164934531,NA,"Down"
"ENSG00000224185.1",3.62294131686328,2.63015101054182,1.07262725588519,2.45206430855728,0.0142039274479703,NA,"Up"
"ENSG00000234694.2",1.11987360375309,-3.6557152799885,1.49393203622699,-2.44704256374421,0.0144033828390558,NA,"Down"
"ENSG00000124251.11",5.51178367377647,1.69761378680504,0.693955884283826,2.44628487955975,0.0144336902945705,NA,"Up"
"ENSG00000220804.11",2.9321642914848,2.99181108604419,1.22609652826001,2.44011055988387,0.0146827675156516,NA,"Up"
"ENSG00000270661.1",2.80073823752006,2.89524060466915,1.19026697100165,2.43242959370091,0.0149979070350122,NA,"Up"
"ENSG00000234336.7",1.61520424408396,-4.18237535165438,1.72339147119011,-2.42682839132666,0.0152314586494519,NA,"Down"
"ENSG00000196218.14",1.84899347106948,-3.50899060147474,1.45336158847974,-2.41439613465033,0.0157613159872524,NA,"Down"
"ENSG00000181392.17",1.98500611115828,-3.23345288026441,1.34241201457118,-2.4086888713502,0.0160099399255637,NA,"Down"
"ENSG00000251595.8",4.76496041482017,2.23820886770029,0.929718123081192,2.40740587080589,0.0160663033076956,NA,"Up"
"ENSG00000151651.16",9.62868351159166,-1.52414025417935,0.633653615914994,-2.40532085022272,0.0161582722751535,NA,"Down"
"ENSG00000259349.4",2.80857338253284,-3.04911821141438,1.26831638518708,-2.40406750793859,0.0162137788235113,NA,"Down"
"ENSG00000214654.9",72.614761231775,1.05935447123202,0.442617888698235,2.39338377024851,0.0166937696214164,0.839526238983623,"Up"
"ENSG00000254419.1",1.37709802261039,3.88615043647982,1.62427882368264,2.39253900242876,0.0167322496169494,NA,"Up"
"ENSG00000131730.16",1.93915121245936,-3.06549527056938,1.28237532697841,-2.39048210463659,0.0168262691271514,NA,"Down"
"ENSG00000173068.19",664.942483871483,1.06336811749024,0.445263555621156,2.38817685405852,0.0169321915185946,0.8415033295897,"Up"
"ENSG00000123496.8",6.75388476038299,-1.49344172838535,0.625349991715072,-2.38816942219743,0.0169325339443182,NA,"Down"
"ENSG00000170017.12",4630.32892957527,1.20598628212319,0.504998562372349,2.38809844617732,0.0169358044966505,0.8415033295897,"Up"
"ENSG00000255046.1",2.58562403799139,-3.51147912962764,1.47182457348305,-2.38580004226846,0.017042014313555,NA,"Down"
"ENSG00000147465.12",2.16821106611226,3.35190315316382,1.40564290708281,2.38460503466003,0.0170974665021578,NA,"Up"
"ENSG00000288739.1",3.86005350207597,-2.23756361620385,0.94167366351247,-2.37615609621881,0.0174940603851238,NA,"Down"
"ENSG00000232713.2",3.78986717889576,2.66014909157756,1.11988601874924,2.37537485694176,0.0175311359988373,NA,"Up"
"ENSG00000113272.14",133.228429068119,1.24943550339391,0.528652675373455,2.36343361453958,0.0181064703086084,0.870386992144739,"Up"
"ENSG00000267281.3",17.0793199795506,-1.18596347256753,0.501994309846165,-2.3625038158918,0.0181519545668266,0.870386992144739,"Down"
"ENSG00000279342.2",15.9523532124906,1.67086134131837,0.707521919140949,2.3615683078018,0.0181978190682817,0.870386992144739,"Up"
"ENSG00000271862.1",5.12106298837936,2.10431537457528,0.892267215078529,2.35839145383155,0.018354326691354,NA,"Up"
"ENSG00000279443.1",12.6541363185159,1.0645127194273,0.452466959125157,2.35268608670461,0.0186383612679841,NA,"Up"
"ENSG00000261618.2",18.6108219727963,1.0749503686488,0.457110611151803,2.35161981022536,0.0186918689401235,0.883047464867611,"Up"
"ENSG00000287032.1",2.67175314144566,2.83731874953441,1.20840250395591,2.34799145172736,0.0188749544840038,NA,"Up"
"ENSG00000266642.2",1.57844474170908,3.25591033118567,1.38682048049288,2.34775183737445,0.0188871003491732,NA,"Up"
"ENSG00000229388.1",1.20062654306703,3.698679473866,1.57604912674398,2.34680468464028,0.0189351777178609,NA,"Up"
"ENSG00000187122.17",2.44303738434382,-3.0752408966263,1.31228766284374,-2.3434198032177,0.0191078696437056,NA,"Down"
"ENSG00000185482.8",7.34937768452876,-1.28498102614421,0.549122401581806,-2.34006302136406,0.0192804861390368,NA,"Down"
"ENSG00000102128.8",1.00354240893703,3.44529071096001,1.476729235478,2.33305512492601,0.0196452522937988,NA,"Up"
"ENSG00000178462.12",6.70924488091453,1.68330857962655,0.721511505175908,2.33303082147825,0.019646527722188,NA,"Up"
"ENSG00000287884.1",1.27874352881432,3.81172070978952,1.63655192497155,2.32911687776468,0.0198528748007324,NA,"Up"
"ENSG00000289552.2",1.80909901773231,3.20279286451428,1.37844500895336,2.32348250652823,0.020153246345969,NA,"Up"
"ENSG00000180422.3",2.03145585588958,-3.67430999582614,1.58459860483892,-2.31876387156081,0.0204078431475306,NA,"Down"
