"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000215325.4",2.19008502887942,-0.652624202131289,1.01151726622466,-0.645193338683298,0.518801902446659,NA,"Stable"
"ENSG00000238260.3",6.02696175035249,-0.487384697844846,0.755557911260841,-0.645065971225846,0.518884434668561,NA,"Stable"
"ENSG00000149311.21",1980.45183434365,0.158592284607438,0.245869900145694,0.645025212575684,0.518910847101147,0.999991842068806,"Stable"
"ENSG00000144476.6",1417.03691512772,0.836771591744399,1.29738487358145,0.644967895636458,0.518947990815982,0.999991842068806,"Stable"
"ENSG00000165810.17",100.10382107941,-0.932975975381605,1.44682738201545,-0.644842630834066,0.519029172297696,0.999991842068806,"Stable"
"ENSG00000180739.15",5.45133252781865,1.16087345113089,1.80034381167136,0.644806532843962,0.519052567862466,NA,"Stable"
"ENSG00000171169.9",341.959146768656,-0.243488743273266,0.377633385639448,-0.644775468834582,0.519072701276495,0.999991842068806,"Stable"
"ENSG00000268442.3",1.09580661403514,-1.18614570343592,1.83975486641763,-0.644730298088886,0.519101978362578,NA,"Stable"
"ENSG00000135636.16",18863.8830245314,-0.192511879462662,0.298641479806569,-0.644625386893181,0.519169979071055,0.999991842068806,"Stable"
"ENSG00000176209.12",287.49122214635,-0.29964107755634,0.464862832227662,-0.644579555049463,0.519199687523568,0.999991842068806,"Stable"
"ENSG00000117305.15",821.670028073724,-0.225629044408249,0.350071179271415,-0.644523336305031,0.519236130020666,0.999991842068806,"Stable"
"ENSG00000169903.7",0.828480945233864,1.29733604310296,2.01298644449967,0.644483248582141,0.51926211676372,NA,"Stable"
"ENSG00000151067.23",8.35988544533058,-0.94285170070318,1.463338311488,-0.644315598998048,0.519370802365832,NA,"Stable"
"ENSG00000229108.4",1.74499131697816,-2.30964062331012,3.58466098885041,-0.6443121484832,0.519373039424514,NA,"Stable"
"ENSG00000259424.3",3.23707348699221,0.721110558553353,1.11924680756937,0.64428198827689,0.519392593283837,NA,"Stable"
"ENSG00000287507.1",0.889384495001675,-2.01902073327443,3.13388273892455,-0.644255353972593,0.519409861500198,NA,"Stable"
"ENSG00000099785.11",1036.06969777389,-0.310624843100481,0.482157005893333,-0.644240028255858,0.519419797985366,0.999991842068806,"Stable"
"ENSG00000164483.17",0.265653143728112,1.46305795930566,2.27127032493291,0.644158444393392,0.519472694835731,NA,"Stable"
"ENSG00000186153.19",154.287586590759,-0.17372590185758,0.269703787730459,-0.644135936389596,0.519487288928122,0.999991842068806,"Stable"
"ENSG00000267858.8",43.5231139713518,-0.409564114011958,0.636041798320838,-0.643926413473476,0.519623152833281,0.999991842068806,"Stable"
"ENSG00000001460.18",205.706645145479,-0.231702952940878,0.359889648908412,-0.643816663367954,0.519694326961274,0.999991842068806,"Stable"
"ENSG00000126337.14",1.06383850325671,0.991908412299094,1.54094779551784,0.643700205279025,0.519769856788645,NA,"Stable"
"ENSG00000246863.2",1.03556951605693,1.16984635849818,1.81807432380184,0.643453539375595,0.519929852634884,NA,"Stable"
"ENSG00000233251.8",214.731360275369,-0.61603301142555,0.957548165470157,-0.643344150863761,0.520000813851569,0.999991842068806,"Stable"
"ENSG00000175087.10",224.613411990958,-0.17656006883417,0.274490349780545,-0.643228692649233,0.520075717951095,0.999991842068806,"Stable"
"ENSG00000273210.1",2.18297013491774,0.955718565932844,1.48607427462255,0.643116284464036,0.520148648673243,NA,"Stable"
"ENSG00000165633.13",46.0611967658269,0.725592197212342,1.12852449659227,0.642956532537275,0.520252305208665,0.999991842068806,"Stable"
"ENSG00000003989.18",1003.57610673857,0.671442808431463,1.04431943864141,0.64294772613346,0.52025801963601,0.999991842068806,"Stable"
"ENSG00000074527.13",13839.8121024854,0.396356597366106,0.616514706828554,0.642898852170169,0.520289734271955,0.999991842068806,"Stable"
"ENSG00000188897.10",6.92343632101215,-0.670133120804399,1.04257086148289,-0.642769854368689,0.520373446579104,NA,"Stable"
"ENSG00000196233.14",1212.2349451982,-0.120568978868,0.187581309247561,-0.64275582333674,0.520382552347099,0.999991842068806,"Stable"
"ENSG00000145777.15",50.0437667345814,-0.921435646518164,1.43359291086342,-0.642745677336816,0.520389136883401,0.999991842068806,"Stable"
"ENSG00000227057.10",1188.19454896111,0.195964445053017,0.304895649729226,0.642726274471448,0.520401729046378,0.999991842068806,"Stable"
"ENSG00000104427.13",452.767326135613,-0.152253815388191,0.23689898655091,-0.642695089602974,0.520421967878258,0.999991842068806,"Stable"
"ENSG00000015285.12",3.01733791295441,-0.798429414238459,1.24249695980766,-0.642600698485459,0.520483229738292,NA,"Stable"
"ENSG00000197880.10",0.531028051788715,2.56514620098879,3.99204024657887,0.642565215415122,0.520506259973107,NA,"Stable"
"ENSG00000270820.8",32.2637242068364,0.201296406163546,0.313308159369656,0.642486957787928,0.520557054827503,0.999991842068806,"Stable"
"ENSG00000224893.7",4.0634523778426,-1.28885574283202,2.00614462784709,-0.642454050890221,0.520578414544513,NA,"Stable"
"ENSG00000102595.22",998.005497071081,0.074281911728239,0.1156336519322,0.642390087029279,0.520619934486473,0.999991842068806,"Stable"
"ENSG00000261136.1",7.62626632999034,-0.458360125466855,0.713555884194254,-0.642360515300683,0.520639130534454,NA,"Stable"
"ENSG00000104866.11",1047.05748652224,-0.0877558940535518,0.136615283745926,-0.642357806881685,0.520640888682609,0.999991842068806,"Stable"
"ENSG00000197168.14",24.4744921666901,-0.337800861988978,0.525971277675553,-0.642242031697691,0.520716046061144,0.999991842068806,"Stable"
"ENSG00000237172.4",109.867842768581,0.354464133154683,0.551943596624677,0.642210789874821,0.520736328165526,0.999991842068806,"Stable"
"ENSG00000115363.14",387.712717976335,0.784501543677193,1.22162203844634,0.64218024805358,0.520756156224168,0.999991842068806,"Stable"
"ENSG00000122435.11",297.589914836516,0.221241206625323,0.344521359233675,0.642169783369699,0.520762950092029,0.999991842068806,"Stable"
"ENSG00000287335.2",2.88291476371925,-1.19992669636227,1.86885924128293,-0.642063709163322,0.520831818021066,NA,"Stable"
"ENSG00000065320.9",33.4264820454338,0.576782935399145,0.89837315784303,0.642030464026759,0.520853403156518,0.999991842068806,"Stable"
"ENSG00000289077.1",0.938078684932944,0.992529435353965,1.54605109831708,0.641977122511901,0.520888037269836,NA,"Stable"
"ENSG00000189367.15",11.4007976948004,1.65812822930997,2.58331793491572,0.641859914685284,0.520964143308216,NA,"Stable"
"ENSG00000289211.1",1.96228141405242,-1.45765401524014,2.27158213789172,-0.641691088746192,0.521073776369965,NA,"Stable"
"ENSG00000284308.2",7.28458447204869,-0.482233927425377,0.751627819735672,-0.641586054644659,0.521141989951834,NA,"Stable"
"ENSG00000024862.18",372.405668629355,0.241310995464775,0.376136818684153,0.64155111512071,0.52116468217338,0.999991842068806,"Stable"
"ENSG00000136141.15",1555.34987147558,-0.216564447353294,0.33768106640316,-0.641328368392252,0.521309361760621,0.999991842068806,"Stable"
"ENSG00000109929.10",1024.8700151987,-0.195567668855502,0.304953404537427,-0.641303444872673,0.521325551497579,0.999991842068806,"Stable"
"ENSG00000183166.12",1.80031684337001,-2.38281368503647,3.71557947108324,-0.641303383114502,0.521325591614567,NA,"Stable"
"ENSG00000013619.15",436.563613209731,0.319842308010051,0.49886245557836,0.641143273929562,0.521429600980963,0.999991842068806,"Stable"
"ENSG00000269937.1",148.193183120965,0.179696522150985,0.280354443925847,0.640961918187087,0.521547425331591,0.999991842068806,"Stable"
"ENSG00000128815.20",47.3455540233967,0.938739577912647,1.46482592812253,0.640854015409076,0.521617534792938,0.999991842068806,"Stable"
"ENSG00000105849.6",1228.89475445738,0.175554594550362,0.273952518799516,0.640821246395754,0.521638827307156,0.999991842068806,"Stable"
"ENSG00000135837.17",1915.87619157882,-0.159065083483187,0.248241804824702,-0.640766705654239,0.521674267556471,0.999991842068806,"Stable"
"ENSG00000234558.1",1.57389344625281,-1.01834964290979,1.58953423029115,-0.640659146247682,0.521744162648626,NA,"Stable"
"ENSG00000151623.15",463.673283579975,0.148450739665957,0.231731285755972,0.640615871877934,0.521772284895741,0.999991842068806,"Stable"
"ENSG00000176194.18",1.02829095569894,-1.26237807342284,1.97089026498525,-0.640511598159567,0.521840051333012,NA,"Stable"
"ENSG00000121089.4",1.32996743139369,-1.46225662217206,2.28326835443366,-0.640422585165098,0.521897903560866,NA,"Stable"
"ENSG00000279035.1",6.22677528305935,-0.648267912026839,1.01232206975099,-0.640377140237889,0.521927440860441,NA,"Stable"
"ENSG00000272690.6",7.08290848398956,-0.663342560170509,1.03590996647414,-0.64034769587968,0.521946578919131,NA,"Stable"
"ENSG00000224864.4",2.30523752060851,1.11779840463011,1.7456391019801,0.64033762956053,0.521953121844686,NA,"Stable"
"ENSG00000162510.6",2.36585366286869,-0.809345545826477,1.26400321430717,-0.640303392163524,0.521975375849752,NA,"Stable"
"ENSG00000060982.15",9298.25977714034,-0.309754985694994,0.48380552477654,-0.640246896390991,0.522012098668644,0.999991842068806,"Stable"
"ENSG00000108021.22",2310.92848222996,0.20580892745812,0.321601384304808,0.639950378021562,0.522204860363299,0.999991842068806,"Stable"
"ENSG00000237638.3",25.7889091334988,-0.381998182439325,0.597027942093144,-0.639833005303006,0.52228117253567,0.999991842068806,"Stable"
"ENSG00000122674.12",1034.58223765257,0.188190967883323,0.29413614893189,0.639809042739932,0.522296752969985,0.999991842068806,"Stable"
"ENSG00000275186.1",0.541539947826977,2.5520418156947,3.98884401545188,0.639794839258858,0.522305988171795,NA,"Stable"
"ENSG00000167232.14",386.698583233096,-0.188270554858634,0.294285347748748,-0.639755109450346,0.522331821214267,0.999991842068806,"Stable"
"ENSG00000196550.11",77.1972382552984,-0.238608638494475,0.372978113108389,-0.639738982284825,0.522342307577313,0.999991842068806,"Stable"
"ENSG00000204950.4",1.03360476324902,-1.26484898837293,1.97726278911723,-0.639696956486819,0.52236963451038,NA,"Stable"
"ENSG00000256433.3",13.4119263795064,-1.14766776889625,1.79413335551903,-0.639678073742875,0.522381913100132,0.999991842068806,"Stable"
"ENSG00000204256.14",4197.20093264121,-0.148011753293204,0.231403299244444,-0.639626806430494,0.522415250650113,0.999991842068806,"Stable"
"ENSG00000108424.11",14246.3102097323,0.129960358859504,0.203224154791125,0.639492677398897,0.522502475788549,0.999991842068806,"Stable"
"ENSG00000213904.11",17.9109384890841,0.502150820442902,0.785305049906162,0.639434090616004,0.522540577570856,0.999991842068806,"Stable"
"ENSG00000101544.9",974.097634567913,-0.163397991344198,0.255542815806139,-0.639415320007103,0.52255278529601,0.999991842068806,"Stable"
"ENSG00000174516.15",161.075049954136,-0.0953299252514478,0.14914220701453,-0.639188108850774,0.522700566834835,0.999991842068806,"Stable"
"ENSG00000187531.14",554.320548608116,0.137174209578177,0.214609366415117,0.639180907476529,0.522705251067443,0.999991842068806,"Stable"
"ENSG00000175894.18",63.7233153163057,-1.39652370212649,2.18492414665758,-0.639163471309904,0.522716592750378,0.999991842068806,"Stable"
"ENSG00000182890.5",17.4393259176655,0.485306375951173,0.759326850012327,0.63912711099745,0.522740244406962,0.999991842068806,"Stable"
"ENSG00000228201.1",0.53992729966107,2.54928388414789,3.98912226110613,0.639058849863631,0.522784648394822,NA,"Stable"
"ENSG00000159314.13",1625.0417294059,-0.200831446077313,0.314306038021073,-0.638967826840947,0.522843862045133,0.999991842068806,"Stable"
"ENSG00000089127.15",1388.99718846375,-0.480998015728794,0.752786217798573,-0.638956989854851,0.522850912111917,0.999991842068806,"Stable"
"ENSG00000125843.11",540.682344878805,-0.103407818085188,0.161843229961158,-0.638938175603672,0.522863151952647,0.999991842068806,"Stable"
"ENSG00000196914.9",10960.818047659,-0.159454926844195,0.249577871920153,-0.638898495357029,0.522888966903791,0.999991842068806,"Stable"
"ENSG00000095209.12",285.545656337499,-0.0944759309833493,0.147889672060248,-0.638827104470563,0.522935413632158,0.999991842068806,"Stable"
"ENSG00000184983.11",1002.02067536795,0.119047526046826,0.186359875419328,0.63880449468512,0.522950123942493,0.999991842068806,"Stable"
"ENSG00000177679.16",139.764196165868,-0.339376472063403,0.531291921806455,-0.638775893504051,0.522968732660935,0.999991842068806,"Stable"
"ENSG00000183134.5",1.48740696295132,1.08572065847224,1.69984970658378,0.638715678372672,0.523007911400056,NA,"Stable"
"ENSG00000205364.4",5.39070997985014,-0.728440683601637,1.14051800849339,-0.638692837970962,0.52302277281206,NA,"Stable"
"ENSG00000120457.12",3.99221775941134,1.07032360744269,1.67597524759412,0.638627335922263,0.523065393796051,NA,"Stable"
"ENSG00000181652.20",33.2767206734806,0.59734484560344,0.935432686387487,0.638575981250243,0.523098810587918,0.999991842068806,"Stable"
"ENSG00000279412.1",9.73101418816864,0.413727711110114,0.647945717326987,0.638522178704864,0.523133821401086,NA,"Stable"
"ENSG00000285077.4",39.9746909970647,-0.583209762707739,0.91340944237754,-0.638497628390709,0.523149797373184,0.999991842068806,"Stable"
"ENSG00000179388.9",39.67400403482,-0.445448084616533,0.69772917782706,-0.638425479071684,0.523196749566299,0.999991842068806,"Stable"
"ENSG00000119946.12",1.90434788371939,-1.59178665464349,2.49332910368225,-0.638418190479817,0.523201492841158,NA,"Stable"
"ENSG00000172432.19",2500.3627401495,-0.211223723832424,0.330861902901063,-0.638404488339008,0.523210409989584,0.999991842068806,"Stable"
"ENSG00000185000.12",630.893185233708,-0.236055739063812,0.369775713556274,-0.6383754541194,0.523229305283473,0.999991842068806,"Stable"
"ENSG00000100258.18",2022.06338895166,0.0944856451461173,0.148019081184154,0.638334222792302,0.523256138982696,0.999991842068806,"Stable"
"ENSG00000146463.12",3113.53741487014,-0.147202693091295,0.230622644332982,-0.638283779622085,0.523288968788528,0.999991842068806,"Stable"
"ENSG00000052841.16",2295.2413614584,-0.0606099093386315,0.0949609869238812,-0.638261156523312,0.523303692868244,0.999991842068806,"Stable"
"ENSG00000279432.1",4.52926744308785,0.928420797859426,1.45467574423046,0.63823212942247,0.523322585257651,NA,"Stable"
"ENSG00000184113.10",8855.93237201584,0.204045720584616,0.319707547796166,0.638226160099005,0.523326470455952,0.999991842068806,"Stable"
"ENSG00000204618.10",6.29998350752077,0.431635966824233,0.676331642401407,0.63820164511548,0.523342426451542,NA,"Stable"
"ENSG00000143434.17",817.600196153403,0.249694371429659,0.391357285459507,0.638021523315924,0.523459669455271,0.999991842068806,"Stable"
"ENSG00000170262.13",0.539198009465118,2.54495565536321,3.9890936887801,0.637978411617973,0.523487733270789,NA,"Stable"
"ENSG00000128833.13",1694.47565886492,0.402423933990954,0.630866439690359,0.637890857197081,0.52354472971601,0.999991842068806,"Stable"
"ENSG00000260370.2",0.532922377070004,-2.55217625488231,4.00101298480067,-0.637882522395627,0.523550155696551,NA,"Stable"
"ENSG00000115368.10",1143.77396185455,0.13662191202083,0.214186465067098,0.637864357946385,0.523561980906986,0.999991842068806,"Stable"
"ENSG00000165072.10",448.632302748871,0.881345901466747,1.38173973895656,0.637852322415153,0.52356981621531,0.999991842068806,"Stable"
"ENSG00000205318.5",1.48846182521629,1.08453795493628,1.70041705133754,0.637807033329376,0.523599300617073,NA,"Stable"
"ENSG00000230415.1",2.13204729424877,0.642179175904272,1.00695839338054,0.637741519536235,0.523641953349415,NA,"Stable"
"ENSG00000289840.1",1.11629096472973,-1.08067120848162,1.69457821253246,-0.637722827125588,0.523654123363674,NA,"Stable"
"ENSG00000103546.19",2.06228079337725,-0.967741566347554,1.51777141949762,-0.637606924149272,0.523729587220965,NA,"Stable"
"ENSG00000233033.1",0.538683387305371,2.54339463258097,3.98914884295641,0.637578273638953,0.523748242286906,NA,"Stable"
"ENSG00000293287.2",9.81760229481494,0.763398304842489,1.1973749462739,0.63755994495968,0.523760176728474,NA,"Stable"
"ENSG00000064489.23",36.8559698051223,-1.13242815991709,1.77629495331956,-0.637522590378809,0.523784500029104,0.999991842068806,"Stable"
"ENSG00000114030.13",2231.36171314168,0.146883194348795,0.230482840413013,0.63728472837973,0.523939396598995,0.999991842068806,"Stable"
"ENSG00000167461.12",1570.28901064068,0.100876290862876,0.158306356400051,0.637221986260328,0.523980258401781,0.999991842068806,"Stable"
"ENSG00000137770.14",1234.21115309474,-0.100176591045381,0.157233688769079,-0.637119130318855,0.524047248503281,0.999991842068806,"Stable"
"ENSG00000157445.16",0.53139037867566,-2.54075373933897,3.9883055010506,-0.637050932700539,0.524091668050301,NA,"Stable"
"ENSG00000167524.17",100.006935274059,-0.297416110373807,0.466931768743344,-0.63695839581497,0.524151943718144,0.999991842068806,"Stable"
"ENSG00000286999.1",30.8310886523042,-0.67108772735523,1.05359153109317,-0.636952469292282,0.524155804192953,0.999991842068806,"Stable"
"ENSG00000141750.7",0.554995061349351,2.5357659220049,3.98174017411786,0.636848666944143,0.524223422318229,NA,"Stable"
"ENSG00000248473.2",0.635490273513546,1.10238774207346,1.73118313565225,0.636782856400759,0.524266294430434,NA,"Stable"
"ENSG00000000419.14",1122.90765842325,0.0994491228154556,0.156181411971595,0.636753897663201,0.524285160096095,0.999991842068806,"Stable"
"ENSG00000288924.1",112.23798038951,0.591279105955065,0.928644938909032,0.636711708836422,0.524312645352595,0.999991842068806,"Stable"
"ENSG00000156804.7",216.851224931789,-0.448004495317221,0.703717997828123,-0.636625035454391,0.524369113807584,0.999991842068806,"Stable"
"ENSG00000226478.3",3.64490870854831,0.786929549521742,1.23630457905471,0.636517540138398,0.52443915226055,NA,"Stable"
"ENSG00000275236.1",1.26921333086563,0.764180407418027,1.20088700767957,0.636346635887605,0.524550514600417,NA,"Stable"
"ENSG00000164690.8",5.67405704863053,-0.390690365518778,0.613991301430487,-0.636312541575982,0.524572732128494,NA,"Stable"
"ENSG00000162961.14",737.922673187645,0.0534371345827358,0.0839814128775001,0.636297160904904,0.524582755086996,0.999991842068806,"Stable"
"ENSG00000102401.20",2893.40801420894,0.141144182815496,0.221836187465116,0.636254095548282,0.524610819552212,0.999991842068806,"Stable"
"ENSG00000143624.14",1837.68441388399,0.102821086129775,0.161605106865169,0.636248990668108,0.524614146308073,0.999991842068806,"Stable"
"ENSG00000111834.13",10.5245480443904,0.597336574946504,0.939158462205832,0.63603385262964,0.524754357605694,NA,"Stable"
"ENSG00000260989.1",1.33432887323062,-0.773084715199365,1.21549354745566,-0.636025355146994,0.524759896039638,NA,"Stable"
"ENSG00000186020.13",261.399859457473,-0.333258765831855,0.523987336106848,-0.636005381939038,0.524772914165015,0.999991842068806,"Stable"
"ENSG00000133935.7",1033.7807886546,-0.123326012499629,0.193914790616237,-0.635980432991799,0.524789175607024,0.999991842068806,"Stable"
"ENSG00000249631.7",5.48821085272837,-0.937224160872188,1.47369732262393,-0.635967879213795,0.524797358115311,NA,"Stable"
"ENSG00000288899.1",13.0291936366527,0.474025137492857,0.745407357748458,0.635927634152519,0.524823590144908,0.999991842068806,"Stable"
"ENSG00000163785.14",2011.2968390513,0.248515403956174,0.390794586400531,0.635923353609272,0.524826380274264,0.999991842068806,"Stable"
"ENSG00000089057.15",1659.75684091249,-0.112387727646307,0.176754024359745,-0.635842539107147,0.524879057937471,0.999991842068806,"Stable"
"ENSG00000258354.1",1.01500453019827,0.951277009402069,1.49611796141193,0.635830217895601,0.524887089563408,NA,"Stable"
"ENSG00000176058.13",373.408811610312,-0.317146892729192,0.49893846961366,-0.635643294802999,0.525008943769436,0.999991842068806,"Stable"
"ENSG00000228492.2",60.3401950988842,-0.316765626962706,0.498346101006239,-0.635633802136921,0.525015132376144,0.999991842068806,"Stable"
"ENSG00000102383.14",6.60805392015606,-1.49868596785269,2.35803166714073,-0.635566514537078,0.525059000626605,NA,"Stable"
"ENSG00000112110.10",1091.21630342034,-0.102536463048885,0.161358220347951,-0.635458564353132,0.525129382828283,0.999991842068806,"Stable"
"ENSG00000171786.6",3.17022410214083,-0.772536814071198,1.21574513946855,-0.635443062029355,0.525139490550556,NA,"Stable"
"ENSG00000259431.6",180.513528758922,-0.152650846080568,0.240228976315523,-0.635438940055558,0.525142178149314,0.999991842068806,"Stable"
"ENSG00000054690.14",8.37988187165548,0.599479149576966,0.943574615086773,0.635327763159288,0.525214670078796,NA,"Stable"
"ENSG00000291087.1",194.648341013095,0.226366491301166,0.35632310448712,0.635284348532466,0.525242979599335,0.999991842068806,"Stable"
"ENSG00000293016.1",186.579108110053,-0.18370010657225,0.28921805207975,-0.635161274516834,0.525323237127325,0.999991842068806,"Stable"
"ENSG00000144711.17",3830.11535367312,0.526676926142508,0.829360072491557,0.635040127456665,0.525402244200136,0.999991842068806,"Stable"
"ENSG00000022840.17",5796.44502339893,-0.227205658769578,0.357808325553352,-0.634992655406226,0.525433205154212,0.999991842068806,"Stable"
"ENSG00000183354.12",1224.77545074668,0.0608503444419577,0.0958598038742959,0.634784779256932,0.525568791580701,0.999991842068806,"Stable"
"ENSG00000188636.4",1838.02216221761,-0.199654875906343,0.314524512056337,-0.634783198934211,0.525569822408709,0.999991842068806,"Stable"
"ENSG00000112306.8",24551.607944998,-0.104781068549451,0.165070665993138,-0.634764922762274,0.525581743839946,0.999991842068806,"Stable"
"ENSG00000140043.12",150.90989569836,0.285559146377306,0.449926195625675,0.634679974523827,0.525637156853359,0.999991842068806,"Stable"
"ENSG00000234353.3",0.534939771475213,2.53199640451654,3.98955324910366,0.634656626048394,0.525652387938456,NA,"Stable"
"ENSG00000107566.14",2056.17374808628,0.140772607905643,0.221825355719779,0.634610085257677,0.525682748912861,0.999991842068806,"Stable"
"ENSG00000156671.15",1975.43832261835,-0.200818965409182,0.316481022811963,-0.634537147361594,0.52573033189363,0.999991842068806,"Stable"
"ENSG00000197620.11",277.159449160757,0.182287655547668,0.287316087040581,0.63444987513672,0.525787269149894,0.999991842068806,"Stable"
"ENSG00000259677.1",2.53059193656115,1.64274657170469,2.58929639242702,0.634437438876937,0.525795382944509,NA,"Stable"
"ENSG00000106537.8",3509.85233096981,-0.417922697764442,0.658842118834748,-0.634329053679195,0.525866099458426,0.999991842068806,"Stable"
"ENSG00000204370.13",1869.45290607564,-0.148141585234615,0.233588768180337,-0.634198238162911,0.525951457231557,0.999991842068806,"Stable"
"ENSG00000234797.5",116.147770917561,-0.251791730847314,0.39704560292884,-0.63416325225604,0.5259742869096,0.999991842068806,"Stable"
"ENSG00000275632.1",4.58805274723032,-0.590995229735562,0.932021492110472,-0.63410043087881,0.526015281596411,NA,"Stable"
"ENSG00000220685.3",1.01632025712046,0.949423514278992,1.49733313879913,0.634076338576486,0.526031003690522,NA,"Stable"
"ENSG00000008710.20",2375.05203728944,0.267181411231163,0.421418638341877,0.634004732876601,0.526077733375945,0.999991842068806,"Stable"
"ENSG00000289396.1",4.77192455534787,0.4985741714905,0.786540238041917,0.633882600503307,0.526157441526359,NA,"Stable"
"ENSG00000129204.17",8.97966537667044,-0.320519542528334,0.505700988156399,-0.633812371411079,0.526203278450666,NA,"Stable"
"ENSG00000277938.1",9.16565073540934,-0.373097759058321,0.588697251931342,-0.63376847409139,0.526231930264769,NA,"Stable"
"ENSG00000240288.8",22.284758392787,-0.571095331222481,0.901556877211353,-0.633454578028357,0.526436833692434,0.999991842068806,"Stable"
"ENSG00000165617.16",9.69297709468946,-0.655226183173005,1.03446091266195,-0.633398686362086,0.526473322635476,NA,"Stable"
"ENSG00000271380.1",13.1355275721757,0.387661858423227,0.612102255263708,0.633328590263424,0.526519086785619,0.999991842068806,"Stable"
"ENSG00000186094.18",7.78297621784804,-1.41726537672103,2.23814303711641,-0.633232708195009,0.526581689299746,NA,"Stable"
"ENSG00000198055.11",1113.95296029732,-0.216067523860988,0.341258342032884,-0.633149427421666,0.526636067366796,0.999991842068806,"Stable"
"ENSG00000102970.11",0.532980353650893,2.52600047716226,3.98976717585055,0.633119770108831,0.526655432761032,NA,"Stable"
"ENSG00000289606.1",7.97623577230635,-0.562177361201174,0.887960606166443,-0.633110700291356,0.526661355170298,NA,"Stable"
"ENSG00000262223.10",6.67265608959851,-0.794266679803821,1.25466045900727,-0.633053089464754,0.526698974680957,NA,"Stable"
"ENSG00000091317.8",4270.53713200111,0.195073482423919,0.308155334553538,0.633036201390268,0.526710002748381,0.999991842068806,"Stable"
"ENSG00000150281.7",25.9513122685775,-0.284978604856103,0.450188498170527,-0.633020625836061,0.526720173832542,0.999991842068806,"Stable"
"ENSG00000089195.15",409.223523394033,0.278886350746224,0.440567234743871,0.633016549468,0.526722835782156,0.999991842068806,"Stable"
"ENSG00000165792.18",474.361075555125,0.219109291612394,0.346144680410642,0.632999159058167,0.526734192143649,0.999991842068806,"Stable"
"ENSG00000111962.8",11.9501520282471,-0.766129911131854,1.21032439138153,-0.63299551474572,0.526736571984346,NA,"Stable"
"ENSG00000169891.18",403.202776225544,-0.542124120273456,0.856690742726436,-0.632811927613616,0.526856466758438,0.999991842068806,"Stable"
"ENSG00000142319.18",0.963226139169845,-1.23835664940177,1.95695031990246,-0.632799226841635,0.526864761733983,NA,"Stable"
"ENSG00000142684.9",314.562891636113,0.215366104686403,0.340347201216412,0.632783533746355,0.526875011111836,0.999991842068806,"Stable"
"ENSG00000288873.2",63.8284957371706,-0.209792298403478,0.331555470902113,-0.632751731807242,0.526895781710794,0.999991842068806,"Stable"
"ENSG00000205644.5",0.532511514731728,2.52456271840505,3.98981859587073,0.632751253657962,0.526896094004592,NA,"Stable"
"ENSG00000142583.18",0.27566488327315,1.45290754479366,2.29619015439035,0.632747049287566,0.526898840010497,NA,"Stable"
"ENSG00000273437.1",0.531815988632626,2.52454853518705,3.99000318502485,0.632718426055926,0.526917534933164,NA,"Stable"
"ENSG00000269533.5",1.29805883072927,0.797613024161944,1.26094387176178,0.632552361785559,0.527026004512638,NA,"Stable"
"ENSG00000263826.1",9.10528566441569,0.401361341221249,0.634515337908759,0.632547894813795,0.52702892239909,NA,"Stable"
"ENSG00000261113.1",6.68951770241539,0.676174550417412,1.06938269030658,0.632303623900591,0.527188496019339,NA,"Stable"
"ENSG00000271075.1",0.531935193141478,2.52279371089703,3.98988192791438,0.632297836496572,0.527192277026337,NA,"Stable"
"ENSG00000136848.19",2845.2873512345,0.101507316094134,0.160557579295227,0.632217529310695,0.527244744470351,0.999991842068806,"Stable"
"ENSG00000160679.14",1702.05807818671,0.0409827895818385,0.0648297510091977,0.632160218786342,0.527282189034092,0.999991842068806,"Stable"
"ENSG00000279203.1",1.35689733738225,0.740732936693089,1.17181713396993,0.632123319603292,0.527306298304973,NA,"Stable"
"ENSG00000127081.14",142.539562157063,0.128746504918738,0.203706092969802,0.632020883822181,0.527373230972561,0.999991842068806,"Stable"
"ENSG00000182944.18",4906.06660197704,0.12194745441582,0.192958859364392,0.631986812201916,0.527395494704919,0.999991842068806,"Stable"
"ENSG00000125871.14",668.198813787561,-0.174382456756313,0.275934009599386,-0.631971597156473,0.527405436966915,0.999991842068806,"Stable"
"ENSG00000254143.1",2.16003050181811,-2.36641954293646,3.74496863661878,-0.631893020357315,0.527456784449243,NA,"Stable"
"ENSG00000134072.11",481.188029989711,0.293655207084628,0.464738542519845,0.631871859588854,0.527470612785811,0.999991842068806,"Stable"
"ENSG00000275494.2",4.78091397531148,-0.676571525204278,1.0708812039101,-0.631789523183262,0.527524420508326,NA,"Stable"
"ENSG00000078725.13",2.3654007187187,-0.994149179910568,1.57358250423143,-0.631774423798725,0.527534288421503,NA,"Stable"
"ENSG00000213842.2",0.531086328474604,2.52018483977784,3.98997545932357,0.631629157991134,0.52762922891305,NA,"Stable"
"ENSG00000172717.17",3.7339621621726,0.675786393889613,1.07002470088552,0.631561489496787,0.527673457574182,NA,"Stable"
"ENSG00000115539.14",580.978150491949,0.241470331906904,0.382443759351894,0.631387821090636,0.527786977263463,0.999991842068806,"Stable"
"ENSG00000280106.1",100.594203838218,-0.313126416510265,0.496001271128523,-0.631301641219238,0.527843314020619,0.999991842068806,"Stable"
