UniqueCount	AmbigCount
2	3
0	0
45	337
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	8
0	1
0	0
0	0
0	16
0	13
0	1
0	1
4	0
0	0
4	14
0	0
0	0
2	5
0	0
3	10
0	0
37	319
0	0
2	117
0	125
0	120
0	116
0	107
28	15
0	1
0	26
0	1
0	0
0	1
0	1
0	1
0	0
0	3
0	0
0	0
1	4
0	3
0	3
0	3
0	14
7	22
1	0
0	10
0	7
0	4
0	6
0	15
0	8
0	0
0	9
0	11
2	1
0	1
0	0
0	0
0	0
0	1
1	0
0	0
0	1
0	0
0	4
0	0
0	0
0	1
0	2
0	0
0	0
0	1
1	8
0	3
0	0
15	481
106	9555
314	14278
0	10
5	93
0	0
2138	1696
3	66
0	0
0	0
0	0
0	5
0	3
0	3
0	5
109	126
0	0
0	0
0	3
0	6
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	5
0	1
0	1
2	1
0	0
1	4
21	5
0	3
0	155
0	162
89	288
8	67
0	335
5	20
0	250
0	291
12	14
0	172
0	296
0	183
0	262
0	6
0	159
2	143
0	15
0	158
0	182
0	180
0	162
0	14
1	109
0	116
0	125
0	188
0	220
0	225
0	243
0	152
0	157
0	156
0	168
1	16
1	172
0	232
0	152
0	15
0	8
0	50
0	14
0	116
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	138
0	135
0	3
0	129
0	30
0	29
0	37
0	28
0	28
0	121
0	25
0	1
0	9
1	1
0	2
325	1745
2	555
20	1596
0	0
26	425
8	30
263	80
33	17
41	59
11	5
11	16
0	11
1	15
0	0
0	3
0	3
0	3
0	3
0	0
14	0
82	281
36	233
52	244
3	148
0	308
0	206
0	0
0	0
274	308
6	24974
1	22879
0	21146
0	23241
1	597
8	856
11	323
1	31
12	418
117	5582
8	207
0	93
0	93
1	54
6	105
5	88
0	89
13	102
0	101
3	0
0	0
5	55
0	55
0	0
2	177
2	166
0	201
0	194
20	143
0	173
5	185
0	23
0	122
0	73
0	51
0	55
0	29
0	11
1	8
0	15
0	7
3	11
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
2	3
0	0
0	1
6	255
0	487
0	366
0	490
6	289
0	488
19	111
0	368
0	105
5	106
1	192
0	482
11	249
0	74
96	4745
2	4337
1	3692
44	1880
2	1557
4	935
0	932
1490	0
3	5
1	2
3	5
8	1
4	1
3	0
0	2451
39	2781
1	2466
26	1505
4	1593
7	1233
3	1277
2	252
0	1137
16	791
0	177
0	141
0	407
0	352
3	445
1	35
5	113
0	121
4	379
29	4
1	0
6	0
1	68
0	53
2	68
0	69
0	3
0	66
0	0
3	18
34	1116
49	1229
11	857
0	741
2	21
0	0
0	65
4	97
3	7
52	210
0	111
34	31
0	40
0	2
38	192
4	46
10	17
1	122
0	6
0	78
0	76
15	881
0	1426
0	1422
0	1120
3	199
0	1206
0	1582
0	1123
46	813
34	400
3	978
0	1425
1	1137
0	998
1	1324
0	1288
1	347
3	142
5	108
0	976
0	188
0	0
0	223
0	209
1	96
0	187
0	422
0	15
3	83
2	470
7	192
1	162
0	308
1	258
0	260
0	6
11	2
0	104
5	0
0	393
2	154
0	88
3	165
1	180
0	106
0	91
1	41
1	99
0	3
0	10
0	7
21	419
1011	529
1	134
28	0
37	2484
134	2359
0	374
0	597
12	179
2	70
0	0
6	124
0	18
1	37
0	43
0	33
0	41
0	9
0	6
5	14
