"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000226413.2",1.22046513475975,-3.72624265981871,1.5826667563921,-2.35440761282759,0.0185522548217262,NA,"Down"
"ENSG00000235082.2",1.90400291357813,-3.29670785806309,1.40303257064771,-2.34970158714218,0.0187884672302031,NA,"Down"
"ENSG00000108309.14",15.6924903904003,2.03522142514695,0.866231477353413,2.34951220124803,0.0187980280079399,0.751166655714599,"Up"
"ENSG00000287299.1",4.51714372803008,1.80291391245849,0.76749478371004,2.34908946708833,0.0188193842698316,NA,"Up"
"ENSG00000127561.16",83.1436389686803,1.67619920004568,0.715496733332292,2.34270699216067,0.0191444112711166,0.75696515443665,"Up"
"ENSG00000135749.20",116.159846071996,2.02675999593969,0.865715472985803,2.34113869878,0.0192250235586198,0.757032422776434,"Up"
"ENSG00000279489.1",1.0264011367195,-3.47914900053083,1.4878596108707,-2.33835838751938,0.0193686644867153,NA,"Down"
"ENSG00000180422.3",2.05416740648318,-3.70289074324854,1.58585972038225,-2.33494217405056,0.0195464417776818,NA,"Down"
"ENSG00000272909.1",8.21631906529253,1.425763441196,0.61072276931349,2.33455098259836,0.0195668897754888,NA,"Up"
"ENSG00000231407.6",3.2481301604766,4.07892335747964,1.74831767323108,2.33305618305702,0.0196451967654468,NA,"Up"
"ENSG00000279108.1",14.2760905102896,-1.12251023098374,0.481134286499167,-2.33304975862635,0.0196455339073297,0.764225539358739,"Down"
"ENSG00000279568.1",5.48988284837684,1.65882877578207,0.711443291142096,2.33163879178495,0.0197197012967667,NA,"Up"
"ENSG00000277654.7",1.92291809230106,3.28858128924286,1.4115294778687,2.32979993744685,0.0198167274834492,NA,"Up"
"ENSG00000225746.13",20.5682231253859,1.73878331360926,0.747747677428029,2.3253610356772,0.0200526631312742,0.77494119122041,"Up"
"ENSG00000036530.9",5.68083154212495,-1.65156604606512,0.711764712094982,-2.32038202793724,0.0203202202341867,NA,"Down"
"ENSG00000242951.1",2.19662845383326,-3.5017078335885,1.5094973032838,-2.31978409366535,0.0203525599751015,NA,"Down"
"ENSG00000284976.2",20.5118748231777,-7.82231472863221,3.37289727862357,-2.31916779031717,0.0203859402009636,0.777958468571689,"Down"
"ENSG00000267750.6",5.57841724983458,2.30209105769438,0.994043538243029,2.31588554135498,0.0205645189743891,NA,"Up"
"ENSG00000227486.4",12.3617498917652,1.51471909407427,0.654447019684533,2.31450224160913,0.0206401884356854,0.781394788544708,"Up"
"ENSG00000293367.1",1.25530689595699,-3.75521203285884,1.6240385942003,-2.3122677295166,0.0207629338842513,NA,"Down"
"ENSG00000283580.4",3.97430866284415,3.28894743999439,1.42282140039749,2.3115673120151,0.0208015397417145,NA,"Up"
"ENSG00000232450.1",7.90856605838954,-2.08887903356775,0.904786023605718,-2.3086994925532,0.0209602625308262,NA,"Down"
"ENSG00000243746.1",2.69530968911271,2.78168791609809,1.211701014039,2.29568836195474,0.0216937063554422,NA,"Up"
"ENSG00000269583.1",1.77302969797678,4.25399683195328,1.85909205087068,2.28821204951147,0.022125175344535,NA,"Up"
