"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000187678.10",643.757666316048,0.295885370476757,1.27621906107296,0.231845283855889,0.816658183717008,0.99990616597908,"Stable"
"ENSG00000226471.7",7.46329403185136,0.210264587001529,0.907107084838434,0.231796874388848,0.816695784825665,NA,"Stable"
"ENSG00000137727.13",16.9227101653135,0.346471611256808,1.49475756040501,0.231791174993575,0.816700211747464,0.99990616597908,"Stable"
"ENSG00000165983.15",217.43013695726,0.118374116641784,0.510775529575968,0.231753695679304,0.816729323401541,0.99990616597908,"Stable"
"ENSG00000204713.11",1780.02887473731,0.0442971926372301,0.19114138739361,0.231750921353368,0.816731478339413,0.99990616597908,"Stable"
"ENSG00000155761.14",6.91316148045245,0.505804584701922,2.18299647986175,0.231701969915203,0.81676950124753,NA,"Stable"
"ENSG00000171551.12",0.502119296040187,0.596809266299371,2.57653455897989,0.231632548540572,0.81682342486746,NA,"Stable"
"ENSG00000249395.4",0.866327937400236,0.714482773623899,3.08472605733634,0.231619521585931,0.816833543757542,NA,"Stable"
"ENSG00000120800.5",1578.36553851864,0.0717503654223617,0.309783810683066,0.231614316010103,0.816837587278248,0.99990616597908,"Stable"
"ENSG00000293414.1",1.87001236466789,0.316972475697647,1.36859751620404,0.231603865961123,0.816845704548545,NA,"Stable"
"ENSG00000285827.1",5.53295089324979,0.692720315231908,2.9923369526319,0.231498098709314,0.81692786233805,NA,"Stable"
"ENSG00000267645.5",467.073552700122,-0.16469023320773,0.711487975565072,-0.231472967729259,0.816947383853651,0.99990616597908,"Stable"
"ENSG00000107317.13",16.4422672715099,0.508735960234325,2.19809678405503,0.231443839927655,0.816970010205786,0.99990616597908,"Stable"
"ENSG00000248008.5",331.401866300241,0.0873512185099812,0.377419488320778,0.231443317616231,0.816970415936466,0.99990616597908,"Stable"
"ENSG00000156097.13",0.694213052621812,0.710309619902187,3.07069601662519,0.231318768141316,0.817067167169763,NA,"Stable"
"ENSG00000021762.20",1401.1552694257,-0.176546174550967,0.763259095943777,-0.231305693557004,0.817077323794643,0.99990616597908,"Stable"
"ENSG00000187741.16",462.261369817059,0.154369181522841,0.66744951063728,0.231282185487632,0.817095585457633,0.99990616597908,"Stable"
"ENSG00000197472.15",21.4467817553627,-0.107789316442837,0.466099630860918,-0.231258103002018,0.817114293444649,0.99990616597908,"Stable"
"ENSG00000287916.1",2.69890596504673,-0.200071847938619,0.865168847079496,-0.231251793929001,0.81711919453637,NA,"Stable"
"ENSG00000164684.13",559.79681530273,-0.170114227346419,0.735669893839259,-0.231237174133415,0.817130551693327,0.99990616597908,"Stable"
"ENSG00000198874.14",618.387440019172,0.0544404084973323,0.235443333083678,0.231225101107381,0.817139930461584,0.99990616597908,"Stable"
"ENSG00000141076.18",1586.29007201957,0.128158082295247,0.554805097726955,0.230996583882003,0.817317455937804,0.99990616597908,"Stable"
"ENSG00000213380.16",728.132765163193,-0.0736075695897201,0.318660296212685,-0.230990714766021,0.817322015532046,0.99990616597908,"Stable"
"ENSG00000168826.16",127.120730429904,0.0458620032347455,0.198601722938059,0.230924498318926,0.817373458142017,0.99990616597908,"Stable"
"ENSG00000102572.15",3024.07839863969,0.0732844910522518,0.317452524372191,0.23085181381746,0.817429926596464,0.99990616597908,"Stable"
"ENSG00000276855.1",8.53555660931739,-0.468539420916267,2.03030008600437,-0.23077348227786,0.817490783285155,NA,"Stable"
