UniqueCount	AmbigCount
1	15
0	0
48	254
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	8
0	0
0	0
0	0
1	19
0	10
0	1
0	1
6	0
0	0
0	6
0	0
0	0
0	1
0	0
2	3
0	0
41	247
0	0
4	51
0	55
0	51
0	51
0	46
22	9
0	1
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
2	0
0	0
0	0
0	15
7	15
0	0
0	10
0	4
0	3
0	7
0	11
0	6
0	0
0	7
0	9
2	1
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	4
0	4
1	8
0	0
0	0
5	276
74	7987
281	13940
0	4
3	52
0	0
3186	2753
1	122
0	0
0	0
0	0
0	2
0	0
0	0
0	11
81	98
0	0
0	0
0	2
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	0
0	2
0	2
0	0
2	0
12	4
0	3
0	204
0	207
100	504
45	188
4	653
28	29
0	402
0	510
23	25
0	234
0	498
0	245
0	426
0	15
0	224
4	174
0	27
0	222
0	256
0	263
0	211
0	22
0	138
0	140
0	163
1	243
0	355
0	359
0	380
0	213
0	206
0	211
0	221
1	25
0	234
1	371
0	199
1	24
0	9
0	115
0	22
0	140
1	4
0	1
0	1
0	2
0	0
0	2
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	89
0	89
0	0
0	86
0	8
0	8
0	10
0	8
0	8
0	89
0	6
0	0
0	2
0	0
0	0
305	1666
4	530
25	1480
0	0
17	454
7	36
234	57
32	11
11	40
6	1
5	23
1	13
3	19
0	1
0	3
0	5
0	5
0	5
0	0
15	0
64	205
29	180
41	168
3	91
0	214
1	145
0	0
0	0
214	214
4	18081
0	16675
0	15409
0	16815
3	438
5	621
5	197
0	25
10	278
104	3876
2	112
0	12
0	13
0	7
3	16
0	13
0	13
3	16
0	16
1	0
0	0
0	3
2	7
0	0
1	202
3	181
0	226
0	222
39	138
0	198
10	207
0	35
0	136
0	98
0	78
0	79
0	32
1	15
0	13
0	9
0	5
2	10
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
1	5
0	1
0	3
13	328
1	575
0	438
0	578
16	362
0	578
14	159
0	438
2	150
0	151
0	245
0	567
15	315
0	89
94	5147
6	4663
1	3972
44	2124
1	1750
3	960
0	957
1525	0
0	1
0	1
2	2
0	1
2	0
6	0
1	2240
32	2570
0	2255
13	1391
5	1358
2	1118
1	1077
3	170
0	920
11	694
0	108
0	106
0	320
2	281
0	335
0	9
3	59
0	94
6	277
29	5
0	0
1	0
1	33
0	27
3	33
0	33
0	0
0	32
0	0
3	7
30	861
40	949
14	670
0	563
2	13
0	0
0	47
1	83
6	4
66	159
0	64
45	29
0	35
0	1
39	209
3	60
7	24
0	139
0	3
3	88
0	91
2	736
0	1246
0	1247
0	953
2	155
0	1027
0	1397
0	956
95	720
34	351
1	834
0	1245
0	978
0	868
3	1177
0	1152
0	345
8	147
2	95
0	907
0	167
0	0
0	226
0	210
6	106
0	174
0	407
0	14
2	61
