UniqueCount	AmbigCount
3	9
0	1
20	227
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	17
0	16
0	1
0	0
0	0
0	18
0	12
1	0
0	2
22	3
0	3
4	20
0	0
0	0
2	4
0	0
10	18
0	0
38	238
0	0
0	36
0	44
0	37
0	37
0	29
37	14
0	0
0	14
0	1
0	0
0	1
0	0
0	0
0	0
0	2
0	0
0	0
2	3
2	2
0	2
0	1
0	17
5	15
0	1
0	7
0	6
0	7
0	7
0	16
0	9
0	2
0	11
0	9
6	1
0	2
1	2
0	1
0	1
0	2
2	1
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	4
0	2
0	0
13	227
64	5332
310	10155
0	2
4	66
0	0
2559	2165
1	84
0	0
0	0
0	0
0	3
0	2
0	2
2	16
118	103
0	0
0	0
0	0
0	4
0	2
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	2
0	2
0	0
3	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	4
0	2
0	2
1	2
0	0
0	5
11	5
0	1
2	211
0	218
111	474
16	123
0	544
8	27
0	390
0	464
23	24
0	237
0	460
0	256
0	407
0	16
0	225
0	186
0	24
0	219
0	260
0	264
0	225
0	13
0	147
0	153
3	182
0	248
0	329
0	339
0	357
0	211
0	225
0	218
1	235
0	18
0	235
0	344
1	196
0	17
0	9
0	74
0	19
0	153
1	8
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	45
0	45
0	0
0	45
0	0
0	0
0	0
0	0
0	0
0	45
0	0
0	0
0	0
0	0
0	0
194	1142
4	357
23	1026
0	0
17	321
3	25
108	27
13	7
11	20
7	0
9	17
2	8
1	14
0	0
0	3
0	4
0	4
0	4
0	0
13	0
23	184
41	168
64	155
1	94
0	119
0	74
0	0
0	0
172	119
8	20225
0	18656
0	17220
0	18789
5	524
4	690
9	223
0	21
9	304
115	4271
3	135
1	26
0	30
0	14
2	28
5	27
1	29
1	28
1	26
1	0
0	0
0	18
0	14
0	0
0	122
3	121
1	162
0	160
36	102
1	131
14	135
0	16
2	71
0	69
0	58
0	62
1	26
3	11
0	7
0	15
0	7
1	11
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	71
0	150
0	114
0	151
4	91
0	150
1	32
0	115
1	28
1	28
0	57
0	149
1	66
0	21
159	5283
4	4706
0	4034
56	2192
6	1791
1	1029
0	1025
1229	0
2	2
0	2
1	1
1	0
1	0
1	0
0	1389
28	1583
0	1402
15	877
1	869
1	688
4	704
6	128
0	624
2	438
0	86
0	64
0	227
0	196
3	217
0	12
0	34
1	52
1	193
11	2
0	0
4	0
1	35
0	24
3	36
0	36
0	0
0	35
0	0
0	5
46	627
20	689
10	460
0	412
1	7
0	0
0	37
1	61
4	8
49	139
0	79
41	43
0	27
0	1
24	124
3	31
4	17
0	82
0	6
1	44
0	44
7	614
0	1024
0	1022
0	841
0	117
0	883
0	1145
0	842
63	632
46	263
5	743
0	1024
0	854
0	747
1	1002
0	961
0	304
5	114
9	83
0	743
0	129
0	0
0	194
0	163
1	79
1	160
0	326
1	8
2	53
2	323
12	122
0	83
0	187
0	165
0	165
1	11
16	5
0	75
5	0
0	294
3	128
3	74
2	114
0	121
0	60
0	57
0	29
0	66
0	1
0	8
1	2
38	466
1032	593
14	141
25	0
18	1034
42	971
5	128
0	222
3	64
0	32
0	0
0	39
0	38
0	70
0	80
0	60
4	76
0	15
0	12
10	24
2	0
0	0
17	793
18	770
131	761
61	796
10	71
0	25
0	0
0	1304
38	1786
10	1346
6	977
63	3000
3	1736
10	2247
0	2366
0	671
1	1126
1	148
2	152
0	173
1	255
0	807
14	43
1	191
6	14
0	69
5	337
11	337
0	338
0	356
0	325
0	344
0	303
0	304
0	310
0	10
1	302
0	313
0	326
0	146
380	733
1	293
22	520
12	23
3	374
0	2
0	72
57	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
7	5
0	2
1	3
1	7
0	172
10	1430
507	1600
0	15
22	16
0	0
5	1
1	239
0	166
27	222
2	20
15	144
36	97
0	1
0	0
0	1
2	600
4	454
1	581
0	494
0	558
3	9
3	52
0	113
13	0
1	0
677	1722
8	1391
0	334
166	97
0	5
25	5
0	0
68	0
2	0
47	2
25	713
4	664
0	749
0	743
0	644
6	691
0	689
21	20
3	30
10	695
7	72
0	594
3	34
1	5
3	102
0	740
2	444
0	68
0	658
0	580
3	13
3	20
0	550
1	49
3	6
0	11
1	79
0	155
0	160
6	127
0	52
0	50
0	0
0	11
12	3
0	9
0	9
0	4
0	4
0	7
0	3
0	1
28	1706
6	1464
0	1434
2	1241
0	1177
0	1151
0	1151
0	1151
0	182
0	17
16	363
49	2592
3	2645
19	927
11	469
22	8
4	3
0	11
36	933
0	810
95	675
2	165
2	587
1	752
3	502
0	681
0	790
0	613
0	702
4	9
0	84
0	35
0	1
0	73
0	4
0	8
6	63
0	57
4	49
0	8
0	6
3	6
0	0
195	26
25	235
16	31
19	236
0	0
0	119
0	4
51	1851
0	1708
0	1473
0	908
0	15
0	383
1	133
0	95
7	302
0	109
1	60
0	195
4	262
7	283
1	276
3	177
0	0
1	10814
25	13092
88	14055
3	11749
0	12369
1	13397
0	11804
0	10286
0	13392
18	12365
0	6385
0	12661
0	13342
0	13180
0	13201
0	12924
0	12667
0	10765
11	11579
0	9585
4	11360
15	11019
0	7275
0	6635
21	1227
1	3536
1	2544
0	1079
0	3
3	213
0	0
1	2
0	2
0	0
0	2
2	2
0	2
0	2
1	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	4
0	5
0	2
0	4
0	4
0	2
0	0
0	2
0	2
0	5
0	0
0	5
0	1
0	1
0	3
0	0
0	3
0	0
0	3
0	0
0	0
126	1091
1	113
3	37
0	20
0	20
0	7
0	999
0	42
0	887
0	75
1	122
0	91
0	122
0	91
0	137
0	128
0	99
0	57
0	44
0	57
0	13
2	0
0	897
6	119
0	629
0	567
0	22
12	0
2	0
8	221
8	217
13	377
1	462
0	231
119	232
1	253
2	469
1	365
5	365
1	355
0	89
0	275
2	1
3	0
0	0
0	53
3315	146
0	0
0	12
14	28
2	11
2	13
0	24
1	0
0	22
8	0
0	0
0	24
0	3
4	0
9	7
0	2
19	10
0	11
12	0
0	0
0	0
19	1901
0	229
69	2477
0	547
4	46
10	1063
0	431
81	845
0	161
0	1229
0	1308
0	741
0	763
8	175
0	39
0	15
0	12
0	5
0	0
0	7
0	5
0	5
0	7
0	5
0	0
1	0
5	5
0	2
34	513
2	444
3	274
0	58
1	18
2	2
2	7
0	27
0	105
3	17
0	0
1	11
0	0
0	47
0	47
0	11
0	2
24	175
1	5
10	22
0	50
0	404
5	550
9	561
1	550
1	417
52	1416
0	793
10	373
0	417
46	411
134	719
0	968
0	63
1	340
1	0
5	116
0	2
2	0
1	0
3	410
0	355
3	2165
0	2112
0	2376
0	2093
1	658
0	2287
0	497
1	292
0	158
6	190
2	1947
0	126
5	1803
1	153
4	170
0	17
0	15
2	0
3	0
0	2
2	2
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	0
0	0
0	0
0	4
2	0
108	8240
0	8735
75	5661
37	320
0	5390
9	463
4	471
28	97
0	0
3	2
0	2
0	1
0	0
0	1
0	1
0	2
700	1914
0	1910
22	214
42	224
47	15
7	81
0	43
2	10
0	4
0	86
0	76
0	27
0	5
0	5
0	1
0	1
0	1
0	0
0	5
0	0
0	5
0	1
0	1
0	5
0	1
0	0
0	1
0	0
0	0
0	96
0	14
2	280
0	281
3	383
2	690
0	218
0	5
0	453
0	6
0	0
0	488
7	568
6	553
9	540
0	229
0	348
0	365
1	339
2	290
3	439
0	283
1	58
0	73
0	13
1	290
0	256
6	23
0	271
0	4
0	2
0	0
0	0
4	6
0	3
0	6
0	0
1076	178
1	178
2	17
1	0
2	0
1	851
0	1080
0	1131
0	1089
1	924
0	1090
0	1090
11	1039
0	939
1	1031
2	886
0	1009
0	1060
0	905
0	954
0	937
0	14
0	752
0	296
2	714
0	30
0	41
0	428
0	255
0	152
4	102
0	11
0	114
1	115
7	104
0	107
0	107
0	114
0	104
0	100
0	7
0	9
5	495
13	499
3	576
0	482
0	470
0	465
0	462
0	467
0	473
0	297
0	15
0	2
0	1
2	3
0	8
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
2	34
0	227
3	278
0	255
0	220
0	1
0	14
2	10
0	161
0	9
0	15
0	17
2	312
0	322
0	294
0	8
0	6
0	0
0	13
0	0
0	23
0	9
0	17
0	292
0	36
0	0
0	57
0	270
0	12
0	297
0	7
0	233
0	28
0	7
0	75
0	268
0	294
0	5
0	7
1	271
1	5
0	2
0	297
0	294
0	75
0	92
0	7
0	1
0	255
0	5
0	95
0	176
0	1
1	2
0	19
0	216
0	170
0	220
0	1
0	0
0	0
0	0
0	1
0	0
0	1901
5997	7045
34	6482
2	6719
2	4759
1	3795
3	2190
1	2189
0	0
7	2
4	27
0	2
2	0
4	30
0	0
0	0
0	3
0	5
1315	1848
0	47
18	1801
20	635
0	0
0	0
0	0
0	1
0	1
264	0
0	692
66	702
4	637
0	637
43	637
0	528
1	528
0	334
0	0
3	10
6	10
0	18
0	3
294	68
0	60
17	24
0	28
2	21
0	0
0	1
0	2
0	4
0	0
0	1
0	0
2	9
0	7
0	1
0	13
0	0
0	7
0	7
0	5
1	5
4	140
1	172
0	158
59	199
0	153
1	172
0	166
0	140
0	59
0	28
3	79
0	36
0	25
0	70
0	57
4	1
0	29
0	52
0	44
8	48
0	7
12	748
26	1172
0	1283
54	1283
0	1281
0	1125
0	1285
0	1281
0	1281
0	1244
1	1283
4	1284
0	1284
0	1284
0	1266
1	899
0	1139
5	254
0	19
0	142
2	53
0	74
0	3
0	49
0	49
0	27
0	28
0	27
0	0
504	87
0	49
0	11
0	0
0	0
1	1
0	31
0	0
0	0
0	0
0	0
7	176
13	62
1	47
0	40
20	97
2	27
0	60
0	26
3	754
48	717
0	124
0	103
0	51
694	117
0	115
24	124
4	0
1	101
2	420
0	63
3	44
2	36
0	4
1	286
0	1312
0	1198
0	826
0	908
0	1108
0	1053
0	1068
5	1116
5	596
0	797
0	989
3	1160
0	666
3	784
0	244
0	164
6	219
0	88
0	212
0	42
0	173
0	137
1	137
0	87
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	229
44	209
46	167
0	203
148	467
5	161
1	74
0	19
3	175
1	128
2	168
0	112
0	90
11	226
1	89
0	41
0	0
1	56
0	38
0	58
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	4
0	4
0	2
0	0
0	0
0	0
0	4
0	5
0	4
0	4
0	2
0	4
0	4
0	0
0	1
0	0
4401	505
57	499
0	0
4	70
1	337
0	35
0	335
16	316
6	307
0	2
3	0
3	1
1	2
0	11
0	40
0	0
0	0
10	1
0	0
0	0
0	1
0	0
0	1896
57	232
105	2849
3	1345
194	2932
0	856
2	2703
0	2174
0	590
2	968
0	0
5	0
0	0
0	0
0	77
1947	979
87	779
2	512
18	278
5	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	165
0	165
0	0
0	113
0	34
1	5089
38	5101
0	4827
15	4702
0	51
0	1071
25	3232
0	71
2	1197
2	70
0	279
2	18
0	9
0	45
2	0
0	0
0	0
1	276
0	47
1	263
0	2
0	0
0	0
0	10
4	4
0	58
4	18
1	1
0	1
0	0
0	0
0	0
0	0
3	16610
60	12806
0	13730
0	14532
37	11480
1	3187
0	2974
0	2406
0	1944
0	0
1	1275
0	709
0	308
2	313
0	1302
28	1358
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
153	5
0	0
0	3
284	5
0	0
1	0
2	8
0	6
0	17
0	2
29	76
10	80
2	75
1	9
0	65
0	3
1520	2344
3	2282
0	1106
670	675
0	309
0	666
0	431
6	0
17	8
0	8
0	2
0	0
0	0
0	0
197	15
1	0
9	199
205	115
0	166
0	0
0	11
0	5
0	2
0	110
0	119
0	7
0	115
0	112
0	14
0	115
0	0
0	0
9	0
0	0
0	125
0	121
0	115
0	56
0	74
0	4
0	3
0	8
2	22
0	2
0	0
0	6
4	62
95	4355
0	4086
0	1629
2	3692
8	4429
0	93
0	0
0	0
0	0
426	343
0	2
53	343
0	192
0	94
0	0
4	59
439	342
0	336
9	263
0	16
0	0
11	190
8	389
252	391
0	34
0	0
0	0
0	0
0	7
0	13
1	83
88	83
94	1897
2	2211
0	2211
1	127
0	0
0	0
0	5
0	162
3	126
1	36
0	0
2	183
0	8
0	2252
0	2151
0	1650
2	78
0	1259
0	1225
0	1156
0	1156
0	1616
0	0
0	1765
0	3
0	57
0	1307
8	1284
0	1284
1	0
0	2
0	5
0	1
0	7
0	41
0	41
0	224
0	6
0	1
0	0
1	1
0	0
0	4
0	4
0	3
0	520
2	4
870	1727
0	167
0	638
0	322
5	570
1	51
0	505
0	53
3	0
1	9
0	2
16	44
0	24
0	3
46	61
0	54
1	16
0	2
0	24
0	5
1352	491
3	12
3	173
108	479
2	22
507	103
0	103
0	0
8	0
0	0
44	186
0	2
12	57
0	2
3	180
0	2
8	125
0	30
0	16
0	0
0	0
0	0
0	0
0	0
