UniqueCount	AmbigCount
0	3
0	0
46	211
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	9
0	0
0	0
0	0
0	10
0	33
0	1
0	5
23	0
0	0
13	34
0	0
0	0
0	0
0	0
0	1
0	0
31	233
0	0
2	81
0	83
0	77
0	65
0	62
1	6
0	0
0	6
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
8	1
0	0
0	3
0	9
7	32
1	0
0	5
0	3
0	4
5	6
0	11
0	5
0	2
0	9
0	5
1	3
0	4
1	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
18	306
88	8489
248	9600
0	5
530	2752
0	0
2828	2461
1	119
0	0
0	0
0	0
0	0
0	0
0	3
0	6
146	175
0	0
0	0
0	3
0	6
0	5
0	2
0	2
0	3
0	1
0	1
0	1
0	2
0	2
0	2
0	1
0	2
0	2
0	2
0	0
0	0
3	1
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	2
0	1
0	1
0	0
0	1
5	1
0	1
0	4
5	4
0	0
0	1
4	0
0	0
0	136
0	151
113	375
3	118
0	441
11	20
0	292
0	358
2	17
0	164
0	351
0	180
0	318
0	5
0	158
0	116
0	15
0	152
0	174
0	177
0	152
0	30
0	90
0	88
1	107
0	177
0	225
1	234
0	263
0	146
0	139
0	144
0	164
0	36
2	167
0	249
0	141
2	36
0	5
0	83
0	30
0	88
0	4
0	0
0	1
0	6
0	0
0	5
0	0
0	0
0	0
2	0
0	0
5	0
0	0
0	0
0	147
0	151
0	0
0	146
0	25
0	23
0	29
0	21
0	26
0	144
0	15
0	0
0	7
0	2
1	4
568	2640
1	771
41	2361
0	0
37	723
9	54
270	61
28	7
23	50
24	0
19	34
1	26
1	27
0	0
0	2
0	6
0	6
0	6
0	0
31	5
78	369
80	333
75	315
5	194
0	1236
0	790
0	0
0	0
1292	1238
2	12835
0	11861
0	10959
0	11933
0	310
4	398
2	137
0	7
8	212
103	2811
1	70
0	15
0	15
1	8
0	21
1	15
0	15
5	21
3	21
0	0
0	0
0	9
1	9
0	0
1	216
1	198
2	266
0	252
39	174
0	222
2	231
0	36
0	153
0	107
0	78
1	83
2	27
4	10
0	3
0	14
0	4
0	10
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	5
0	2
0	1
4	90
0	152
0	118
0	154
3	82
0	154
1	39
0	118
0	38
0	38
0	54
0	151
8	89
0	18
111	7133
11	6442
4	5509
67	2908
2	2329
8	1323
1	1438
1506	0
0	0
0	0
5	0
0	1
1	1
2	0
3	2491
67	2845
0	2499
11	1458
11	1450
7	1179
4	1183
6	169
0	1053
10	788
3	137
0	127
0	360
0	332
2	392
0	11
7	75
0	103
1	331
41	8
0	0
5	0
0	35
4	20
3	35
0	36
0	1
0	34
0	0
4	2
23	679
31	776
17	550
0	435
5	5
0	0
0	31
2	61
1	6
60	128
0	65
24	14
0	17
0	0
51	283
6	83
6	23
3	185
0	13
0	100
1	104
6	987
0	1623
0	1619
0	1271
0	200
0	1373
0	1822
0	1278
62	957
38	424
1	1072
0	1622
0	1306
0	1175
2	1554
0	1504
5	424
3	161
6	98
1	1097
0	194
0	0
0	252
0	274
4	140
0	221
0	482
0	18
2	56
0	512
8	190
1	150
0	327
0	269
0	269
0	19
9	9
0	120
15	0
0	452
1	211
11	115
5	193
2	188
0	110
0	97
0	55
0	77
0	5
0	8
1	2
29	340
805	423
0	91
24	0
27	1854
76	1771
0	280
0	425
3	86
0	41
0	0
7	95
0	100
1	190
0	266
0	197
0	225
1	36
0	22
7	62
0	0
1	0
31	1311
15	1245
260	1234
96	1277
30	96
2	64
0	0
0	1255
47	1746
2	1284
3	886
41	2814
2	1651
8	2153
0	2267
0	601
