"GeneID"
"ENSG00000227963.3"
"ENSG00000301555.1"
"ENSG00000081026.20"
"ENSG00000293080.2"
"ENSG00000224363.3"
"ENSG00000303361.1"
"ENSG00000117262.20"
"ENSG00000234222.7"
"ENSG00000168509.21"
"ENSG00000276509.2"
"ENSG00000291242.2"
"ENSG00000136631.17"
"ENSG00000143418.21"
"ENSG00000159450.13"
"ENSG00000143614.12"
"ENSG00000132677.14"
"ENSG00000125462.21"
"ENSG00000143252.18"
"ENSG00000198929.14"
"ENSG00000116183.11"
"ENSG00000273384.2"
"ENSG00000169905.14"
"ENSG00000294697.1"
"ENSG00000135824.13"
"ENSG00000116698.23"
"ENSG00000228215.4"
"ENSG00000116747.14"
"ENSG00000081248.13"
"ENSG00000133067.19"
"ENSG00000058668.17"
"ENSG00000257315.4"
"ENSG00000307982.1"
"ENSG00000296591.1"
"ENSG00000284237.2"
"ENSG00000117707.18"
"ENSG00000294336.1"
"ENSG00000152104.12"
"ENSG00000092978.12"
"ENSG00000228063.5"
"ENSG00000196660.13"
"ENSG00000143786.9"
"ENSG00000069248.13"
"ENSG00000135801.12"
"ENSG00000143633.14"
"ENSG00000286774.2"
"ENSG00000198626.19"
"ENSG00000067057.20"
"ENSG00000287246.2"
"ENSG00000134470.22"
"ENSG00000165632.9"
"ENSG00000230109.2"
"ENSG00000308054.1"
"ENSG00000120549.20"
"ENSG00000169126.17"
"ENSG00000197321.17"
"ENSG00000287420.2"
"ENSG00000272381.3"
"ENSG00000148498.18"
"ENSG00000299958.1"
"ENSG00000290460.2"
"ENSG00000285402.2"
"ENSG00000197444.11"
"ENSG00000198964.15"
"ENSG00000185532.20"
"ENSG00000150275.20"
"ENSG00000148541.14"
"ENSG00000150347.17"
"ENSG00000228566.3"
"ENSG00000138336.10"
"ENSG00000224222.3"
"ENSG00000107731.13"
"ENSG00000122863.7"
"ENSG00000166295.10"
"ENSG00000156026.16"
"ENSG00000271848.3"
"ENSG00000035403.19"
"ENSG00000224596.10"
"ENSG00000108175.20"
"ENSG00000151224.14"
"ENSG00000107771.18"
"ENSG00000232229.9"
"ENSG00000180628.16"
"ENSG00000095564.16"
"ENSG00000138190.17"
"ENSG00000297060.1"
"ENSG00000138193.18"
"ENSG00000095637.24"
"ENSG00000138131.5"
"ENSG00000227128.6"
"ENSG00000289441.2"
"ENSG00000120029.14"
"ENSG00000076685.20"
"ENSG00000107957.17"
"ENSG00000203867.10"
"ENSG00000151532.16"
"ENSG00000306410.1"
"ENSG00000165816.14"
"ENSG00000099204.23"
"ENSG00000107518.19"
"ENSG00000203837.5"
"ENSG00000229272.3"
"ENSG00000107651.16"
"ENSG00000303377.1"
"ENSG00000138162.20"
"ENSG00000107679.16"
"ENSG00000230131.7"
"ENSG00000188690.17"
"ENSG00000150760.14"
"ENSG00000132334.18"
"ENSG00000165752.18"
"ENSG00000185101.14"
"ENSG00000177030.20"
"ENSG00000177106.18"
"ENSG00000117983.17"
"ENSG00000078902.17"
"ENSG00000174672.17"
"ENSG00000184545.12"
"ENSG00000021762.21"
"ENSG00000290960.2"
"ENSG00000166407.15"
"ENSG00000166444.20"
"ENSG00000110328.7"
"ENSG00000133794.21"
"ENSG00000129084.20"
"ENSG00000188487.13"
"ENSG00000166833.23"
"ENSG00000179241.14"
"ENSG00000019505.8"
"ENSG00000180210.16"
"ENSG00000149150.10"
"ENSG00000255240.7"
"ENSG00000134827.8"
"ENSG00000134780.11"
"ENSG00000149021.8"
"ENSG00000124942.14"
"ENSG00000168000.17"
"ENSG00000298679.1"
"ENSG00000126391.15"
"ENSG00000175115.13"
"ENSG00000174903.17"
"ENSG00000248746.7"
"ENSG00000172830.14"
"ENSG00000131620.19"
"ENSG00000110237.6"
"ENSG00000175582.21"
"ENSG00000303192.1"
"ENSG00000166439.7"
"ENSG00000178795.10"
"ENSG00000137513.12"
"ENSG00000150672.19"
"ENSG00000256684.2"
"ENSG00000165895.19"
"ENSG00000178105.13"
"ENSG00000137727.13"
"ENSG00000150764.15"
"ENSG00000109906.16"
"ENSG00000160584.18"
"ENSG00000167257.12"
"ENSG00000177103.15"
"ENSG00000118058.26"
"ENSG00000095139.16"
"ENSG00000186174.14"
"ENSG00000245248.11"
"ENSG00000255248.11"
"ENSG00000064309.17"
"ENSG00000301990.1"
"ENSG00000289398.2"
"ENSG00000151702.19"
"ENSG00000294232.1"
"ENSG00000175728.5"
"ENSG00000120451.11"
"ENSG00000120647.11"
"ENSG00000171840.14"
"ENSG00000002016.19"
"ENSG00000082805.22"
"ENSG00000006831.11"
"ENSG00000151067.23"
"ENSG00000130038.11"
"ENSG00000285901.2"
"ENSG00000185652.12"
"ENSG00000110799.15"
"ENSG00000177675.10"
"ENSG00000293488.2"
"ENSG00000304188.1"
"ENSG00000178878.14"
"ENSG00000214772.3"
"ENSG00000111404.7"
"ENSG00000139144.12"
"ENSG00000139154.16"
"ENSG00000172572.8"
"ENSG00000165935.10"
"ENSG00000110841.15"
"ENSG00000061794.14"
"ENSG00000170456.17"
"ENSG00000134283.19"
"ENSG00000139620.14"
"ENSG00000272822.2"
"ENSG00000123352.19"
"ENSG00000272368.2"
"ENSG00000183283.17"
"ENSG00000139567.15"
"ENSG00000257379.1"
"ENSG00000267281.3"
"ENSG00000258231.6"
"ENSG00000135655.17"
"ENSG00000153179.16"
"ENSG00000156076.11"
"ENSG00000173598.15"
"ENSG00000136040.9"
"ENSG00000298041.1"
"ENSG00000188596.11"
"ENSG00000185046.21"
"ENSG00000136011.15"
"ENSG00000198431.18"
"ENSG00000171310.11"
"ENSG00000309266.1"
"ENSG00000235162.10"
"ENSG00000151136.15"
"ENSG00000076513.18"
"ENSG00000204842.19"
"ENSG00000258099.2"
"ENSG00000111275.14"
"ENSG00000249550.9"
"ENSG00000296503.1"
"ENSG00000135097.8"
"ENSG00000022840.17"
"ENSG00000308947.1"
"ENSG00000089094.21"
"ENSG00000130783.15"
"ENSG00000197653.17"
"ENSG00000073060.18"
"ENSG00000294609.1"
"ENSG00000111452.14"
"ENSG00000256955.3"
"ENSG00000112787.15"
"ENSG00000121390.20"
"ENSG00000303261.1"
"ENSG00000075673.13"
"ENSG00000233963.2"
"ENSG00000247381.3"
"ENSG00000224405.2"
"ENSG00000232117.3"
"ENSG00000083642.20"
"ENSG00000133121.22"
"ENSG00000215483.13"
"ENSG00000120688.10"
"ENSG00000278156.4"
"ENSG00000299661.1"
"ENSG00000306783.1"
"ENSG00000307730.1"
"ENSG00000139668.10"
"ENSG00000285444.1"
"ENSG00000139734.19"
"ENSG00000184226.15"
"ENSG00000118922.20"
"ENSG00000136111.15"
"ENSG00000261553.5"
"ENSG00000310363.1"
"ENSG00000304344.1"
"ENSG00000088387.23"
"ENSG00000125246.17"
"ENSG00000286757.5"
"ENSG00000175198.18"
"ENSG00000198542.16"
"ENSG00000134884.16"
"ENSG00000204442.4"
"ENSG00000134871.21"
"ENSG00000185989.12"
"ENSG00000092203.16"
"ENSG00000257842.7"
"ENSG00000283098.3"
"ENSG00000258537.7"
"ENSG00000197930.14"
"ENSG00000139970.19"
"ENSG00000139973.19"
"ENSG00000154001.15"
"ENSG00000182185.19"
"ENSG00000100731.16"
"ENSG00000100767.18"
"ENSG00000119636.17"
"ENSG00000133980.6"
"ENSG00000119681.13"
"ENSG00000100596.9"
"ENSG00000100722.21"
"ENSG00000165914.16"
"ENSG00000100796.19"
"ENSG00000100605.18"
"ENSG00000205476.9"
"ENSG00000258717.2"
"ENSG00000184990.14"
"ENSG00000291003.2"
"ENSG00000128731.18"
"ENSG00000291082.2"
"ENSG00000198690.11"
"ENSG00000166912.18"
"ENSG00000134160.17"
"ENSG00000169926.12"
"ENSG00000287973.2"
"ENSG00000248079.5"
"ENSG00000186073.15"
"ENSG00000259345.8"
"ENSG00000128928.11"
"ENSG00000259536.6"
"ENSG00000051180.18"
"ENSG00000178997.12"
"ENSG00000285920.2"
"ENSG00000260926.4"
"ENSG00000261002.6"
"ENSG00000171877.21"
"ENSG00000137770.15"
"ENSG00000104133.17"
"ENSG00000166710.24"
"ENSG00000140263.16"
"ENSG00000137872.18"
"ENSG00000140284.12"
"ENSG00000186417.16"
"ENSG00000128872.11"
"ENSG00000138594.15"
"ENSG00000069966.19"
"ENSG00000069974.18"
"ENSG00000140262.19"
"ENSG00000128849.12"
"ENSG00000263155.8"
"ENSG00000157483.10"
"ENSG00000035664.12"
"ENSG00000028528.16"
"ENSG00000245750.12"
"ENSG00000140464.21"
"ENSG00000179335.21"
"ENSG00000140400.19"
"ENSG00000169375.18"
"ENSG00000173517.12"
"ENSG00000086666.21"
"ENSG00000172379.23"
"ENSG00000259986.3"
"ENSG00000140563.17"
"ENSG00000275016.5"
"ENSG00000251209.12"
"ENSG00000259199.3"
"ENSG00000140443.15"
"ENSG00000140479.18"
"ENSG00000007392.18"
"ENSG00000090565.18"
"ENSG00000103275.23"
"ENSG00000138834.15"
"ENSG00000103197.21"
"ENSG00000167972.15"
"ENSG00000167978.19"
"ENSG00000213918.11"
"ENSG00000153060.8"
"ENSG00000310402.1"
"ENSG00000175643.10"
"ENSG00000179889.22"
"ENSG00000174628.18"
"ENSG00000185716.13"
"ENSG00000166501.15"
"ENSG00000140750.18"
"ENSG00000289754.1"
"ENSG00000260167.2"
"ENSG00000177238.15"
"ENSG00000069329.20"
"ENSG00000295475.1"
"ENSG00000102935.12"
"ENSG00000121281.13"
"ENSG00000087258.18"
"ENSG00000182885.18"
"ENSG00000102996.6"
"ENSG00000159593.16"
"ENSG00000159720.14"
"ENSG00000167264.19"
"ENSG00000141076.19"
"ENSG00000168807.18"
"ENSG00000102908.24"
"ENSG00000152910.20"
"ENSG00000140873.16"
"ENSG00000171724.3"
"ENSG00000197943.14"
"ENSG00000140945.17"
"ENSG00000140943.18"
"ENSG00000103160.13"
"ENSG00000103168.18"
"ENSG00000135686.14"
"ENSG00000131149.20"
"ENSG00000140948.13"
"ENSG00000303998.1"
"ENSG00000302808.1"
"ENSG00000225614.4"
"ENSG00000158545.17"
"ENSG00000167522.18"
"ENSG00000293510.2"
"ENSG00000300095.1"
"ENSG00000167703.16"
"ENSG00000132359.18"
"ENSG00000196689.14"
"ENSG00000129244.10"
"ENSG00000189051.6"
"ENSG00000272975.3"
"ENSG00000171953.16"
"ENSG00000091536.20"
"ENSG00000131899.14"
"ENSG00000171931.13"
"ENSG00000235979.10"
"ENSG00000108599.16"
"ENSG00000263494.1"
"ENSG00000196535.21"
"ENSG00000160551.13"
"ENSG00000264031.1"
"ENSG00000141298.19"
"ENSG00000108578.16"
"ENSG00000277511.3"
"ENSG00000236377.2"
"ENSG00000278540.5"
"ENSG00000274211.6"
"ENSG00000275832.5"
"ENSG00000277363.5"
"ENSG00000108306.14"
"ENSG00000204815.11"
"ENSG00000197291.10"
"ENSG00000131469.16"
"ENSG00000136448.14"
"ENSG00000267278.7"
"ENSG00000108379.12"
"ENSG00000234494.9"
"ENSG00000141293.18"
"ENSG00000260027.5"
"ENSG00000293025.2"
"ENSG00000005882.13"
"ENSG00000008294.23"
"ENSG00000154975.15"
"ENSG00000285939.3"
"ENSG00000289016.2"
"ENSG00000121058.6"
"ENSG00000153944.13"
"ENSG00000175155.11"
"ENSG00000265313.9"
"ENSG00000170836.14"
"ENSG00000011028.14"
"ENSG00000170921.16"
"ENSG00000108588.16"
"ENSG00000198231.15"
"ENSG00000136478.10"
"ENSG00000154229.13"
"ENSG00000198265.13"
"ENSG00000133193.14"
"ENSG00000073350.15"
"ENSG00000161542.18"
"ENSG00000161544.10"
"ENSG00000163597.18"
"ENSG00000184640.21"
"ENSG00000267506.8"
"ENSG00000204283.5"
"ENSG00000267737.2"
"ENSG00000108669.19"
"ENSG00000171302.18"
"ENSG00000167281.21"
"ENSG00000306583.1"
"ENSG00000141582.16"
"ENSG00000167291.17"
"ENSG00000173821.20"
"ENSG00000141564.16"
"ENSG00000141577.15"
"ENSG00000262660.1"
"ENSG00000185105.6"
"ENSG00000266602.3"
"ENSG00000101605.15"
"ENSG00000154655.17"
"ENSG00000101680.17"
"ENSG00000173482.17"
"ENSG00000141385.13"
"ENSG00000085415.17"
"ENSG00000175322.12"
"ENSG00000101752.14"
"ENSG00000266850.2"
"ENSG00000134508.14"
"ENSG00000101782.16"
"ENSG00000053747.17"
"ENSG00000134769.24"
"ENSG00000150477.16"
"ENSG00000101489.21"
"ENSG00000078142.15"
"ENSG00000267586.8"
"ENSG00000167210.17"
"ENSG00000175387.17"
"ENSG00000167306.22"
"ENSG00000041353.11"
"ENSG00000196628.21"
"ENSG00000183287.16"
"ENSG00000141664.11"
"ENSG00000171791.14"
"ENSG00000267390.4"
"ENSG00000150636.18"
"ENSG00000215421.11"
"ENSG00000197971.16"
"ENSG00000160953.18"
"ENSG00000181588.17"
"ENSG00000079313.16"
"ENSG00000273734.1"
"ENSG00000176533.14"
"ENSG00000141905.20"
"ENSG00000105325.16"
"ENSG00000105278.13"
"ENSG00000296810.1"
"ENSG00000160633.14"
"ENSG00000267740.5"
"ENSG00000104980.9"
"ENSG00000266913.2"
"ENSG00000127507.19"
"ENSG00000306835.1"
"ENSG00000094661.3"
"ENSG00000127527.16"
"ENSG00000130304.18"
"ENSG00000096996.16"
"ENSG00000105656.14"
"ENSG00000290606.3"
"ENSG00000267339.9"
"ENSG00000173809.18"
"ENSG00000089351.16"
"ENSG00000130402.15"
"ENSG00000068903.22"
"ENSG00000269547.1"
"ENSG00000130755.14"
"ENSG00000197782.16"
"ENSG00000268797.1"
"ENSG00000255730.5"
"ENSG00000213904.12"
"ENSG00000104859.16"
"ENSG00000007047.17"
"ENSG00000291145.2"
"ENSG00000090372.15"
"ENSG00000142235.13"
"ENSG00000105559.14"
"ENSG00000104951.17"
"ENSG00000130508.12"
"ENSG00000303747.1"
"ENSG00000134313.18"
"ENSG00000151693.12"
"ENSG00000143882.13"
"ENSG00000134318.17"
"ENSG00000196208.15"
"ENSG00000304877.1"
"ENSG00000118965.17"
"ENSG00000119778.16"
"ENSG00000198399.17"
"ENSG00000286829.2"
"ENSG00000115155.19"
"ENSG00000157884.11"
"ENSG00000243147.9"
"ENSG00000236213.5"
"ENSG00000119787.15"
"ENSG00000143889.16"
"ENSG00000299964.1"
"ENSG00000138078.17"
"ENSG00000068784.14"
"ENSG00000116016.15"
"ENSG00000187600.15"
"ENSG00000162869.17"
"ENSG00000282890.1"
"ENSG00000170634.13"
"ENSG00000115310.20"
"ENSG00000115380.21"
"ENSG00000297680.1"
"ENSG00000115464.15"
"ENSG00000143951.17"
"ENSG00000310049.1"
"ENSG00000119844.18"
"ENSG00000115977.22"
"ENSG00000196975.17"
"ENSG00000135636.17"
"ENSG00000159374.19"
"ENSG00000185304.17"
"ENSG00000196872.13"
"ENSG00000204634.14"
"ENSG00000163162.10"
"ENSG00000071054.18"
"ENSG00000115594.13"
"ENSG00000071051.15"
"ENSG00000296907.1"
"ENSG00000295804.1"
"ENSG00000172965.18"
"ENSG00000153208.20"
"ENSG00000304550.1"
"ENSG00000125633.12"
"ENSG00000286481.3"
"ENSG00000115718.19"
"ENSG00000169994.21"
"ENSG00000136720.7"
"ENSG00000290615.2"
"ENSG00000152117.19"
"ENSG00000176771.18"
"ENSG00000152127.10"
"ENSG00000075884.15"
"ENSG00000150556.18"
"ENSG00000187123.16"
"ENSG00000231969.5"
"ENSG00000224048.7"
"ENSG00000157827.22"
"ENSG00000287048.2"
"ENSG00000115170.17"
"ENSG00000163331.12"
"ENSG00000115183.16"
"ENSG00000123636.21"
"ENSG00000136560.15"
"ENSG00000197635.12"
"ENSG00000123607.17"
"ENSG00000144357.19"
"ENSG00000091409.18"
"ENSG00000237380.8"
"ENSG00000079156.18"
"ENSG00000224063.7"
"ENSG00000204262.15"
"ENSG00000198130.17"
"ENSG00000138411.14"
"ENSG00000162944.12"
"ENSG00000204217.16"
"ENSG00000138443.18"
"ENSG00000299634.1"
"ENSG00000229647.4"
"ENSG00000223725.7"
"ENSG00000224391.2"
"ENSG00000124019.11"
"ENSG00000135917.17"
"ENSG00000187957.9"
"ENSG00000237087.2"
"ENSG00000237412.7"
"ENSG00000204120.17"
"ENSG00000242366.4"
"ENSG00000233611.5"
"ENSG00000132329.12"
"ENSG00000068024.19"
"ENSG00000172428.12"
"ENSG00000101255.14"
"ENSG00000274322.1"
"ENSG00000298420.1"
"ENSG00000171984.16"
"ENSG00000286235.1"
"ENSG00000125827.10"
"ENSG00000229766.8"
"ENSG00000149346.16"
"ENSG00000101384.13"
"ENSG00000228422.5"
"ENSG00000172264.19"
"ENSG00000188559.17"
"ENSG00000125970.13"
"ENSG00000250917.1"
"ENSG00000078747.18"
"ENSG00000101460.14"
"ENSG00000131051.25"
"ENSG00000289012.1"
"ENSG00000124191.19"
"ENSG00000124126.15"
"ENSG00000158445.10"
"ENSG00000124226.12"
"ENSG00000020256.21"
"ENSG00000234948.3"
"ENSG00000101134.13"
"ENSG00000203880.14"
"ENSG00000279579.4"
"ENSG00000291052.2"
"ENSG00000288536.2"
"ENSG00000215386.16"
"ENSG00000296104.1"
"ENSG00000156265.18"
"ENSG00000142207.8"
"ENSG00000142166.16"
"ENSG00000249209.2"
"ENSG00000237945.10"
"ENSG00000159267.18"
"ENSG00000157540.23"
"ENSG00000157542.12"
"ENSG00000182240.17"
"ENSG00000184012.15"
"ENSG00000304334.1"
"ENSG00000160216.21"
"ENSG00000160224.18"
"ENSG00000183570.18"
"ENSG00000206195.12"
"ENSG00000290418.2"
"ENSG00000182902.15"
"ENSG00000243156.9"
"ENSG00000288683.1"
"ENSG00000093010.16"
"ENSG00000099917.18"
"ENSG00000100014.21"
"ENSG00000133454.16"
"ENSG00000100154.15"
"ENSG00000186998.17"
"ENSG00000100280.18"
"ENSG00000133424.23"
"ENSG00000235237.2"
"ENSG00000128298.19"
"ENSG00000184381.21"
"ENSG00000283900.1"
"ENSG00000100354.23"
"ENSG00000302971.1"
"ENSG00000100393.17"
"ENSG00000100207.21"
"ENSG00000100266.20"
"ENSG00000159307.21"
"ENSG00000075275.18"
"ENSG00000100426.9"
"ENSG00000272666.2"
"ENSG00000251322.12"
"ENSG00000302363.1"
"ENSG00000144455.15"
"ENSG00000134109.11"
"ENSG00000196277.17"
"ENSG00000157103.13"
"ENSG00000132170.25"
"ENSG00000144711.17"
"ENSG00000298555.1"
"ENSG00000177463.17"
"ENSG00000131375.11"
"ENSG00000287042.4"
"ENSG00000283563.1"
"ENSG00000307279.1"
"ENSG00000297141.1"
"ENSG00000144677.16"
"ENSG00000008226.21"
"ENSG00000157036.14"
"ENSG00000163788.15"
"ENSG00000160808.14"
"ENSG00000173473.12"
"ENSG00000004534.16"
"ENSG00000007402.13"
"ENSG00000259956.2"
"ENSG00000114767.8"
"ENSG00000163931.18"
"ENSG00000157445.17"
"ENSG00000163687.15"
"ENSG00000299249.1"
"ENSG00000151276.24"
"ENSG00000144741.20"
"ENSG00000240476.3"
"ENSG00000114439.20"
"ENSG00000242029.1"
"ENSG00000138459.10"
"ENSG00000121579.15"
"ENSG00000181722.19"
"ENSG00000160145.16"
"ENSG00000074416.17"
"ENSG00000303956.1"
"ENSG00000172765.20"
"ENSG00000196353.14"
"ENSG00000174564.14"
"ENSG00000120756.14"
"ENSG00000018408.16"
"ENSG00000206199.11"
"ENSG00000242908.7"
"ENSG00000297471.1"
"ENSG00000152601.19"
"ENSG00000169282.19"
"ENSG00000241135.9"
"ENSG00000118855.22"
"ENSG00000075651.18"
"ENSG00000075420.14"
"ENSG00000078070.15"
"ENSG00000053524.13"
"ENSG00000073792.17"
"ENSG00000113946.5"
"ENSG00000180611.7"
"ENSG00000173950.16"
"ENSG00000163960.14"
"ENSG00000075711.22"
"ENSG00000090316.17"
"ENSG00000159788.21"
"ENSG00000173040.14"
"ENSG00000184985.17"
"ENSG00000163995.22"
"ENSG00000109667.13"
"ENSG00000145147.21"
"ENSG00000185774.17"
"ENSG00000250039.4"
"ENSG00000109606.14"
"ENSG00000109689.20"
"ENSG00000169851.17"
"ENSG00000248227.2"
"ENSG00000035928.18"
"ENSG00000163683.13"
"ENSG00000163069.14"
"ENSG00000293643.1"
"ENSG00000184178.18"
"ENSG00000282278.1"
"ENSG00000083896.14"
"ENSG00000163738.20"
"ENSG00000197826.13"
"ENSG00000138670.20"
"ENSG00000138639.18"
"ENSG00000185477.7"
"ENSG00000163116.10"
"ENSG00000153064.12"
"ENSG00000251170.7"
"ENSG00000168743.14"
"ENSG00000249613.2"
"ENSG00000145362.22"
"ENSG00000293005.2"
"ENSG00000145390.13"
"ENSG00000299882.1"
"ENSG00000249464.8"
"ENSG00000196159.14"
"ENSG00000251372.9"
"ENSG00000109436.9"
"ENSG00000120519.17"
"ENSG00000170390.17"
"ENSG00000198589.16"
"ENSG00000197410.14"
"ENSG00000308425.1"
"ENSG00000287226.2"
"ENSG00000145414.10"
"ENSG00000109466.15"
"ENSG00000038295.8"
"ENSG00000151718.17"
"ENSG00000290316.1"
"ENSG00000297289.1"
"ENSG00000302790.1"
"ENSG00000215217.8"
"ENSG00000112902.13"
"ENSG00000145491.13"
"ENSG00000183580.10"
"ENSG00000154153.15"
"ENSG00000145555.15"
"ENSG00000250697.3"
"ENSG00000039560.15"
"ENSG00000082068.10"
"ENSG00000248587.9"
"ENSG00000113594.11"
"ENSG00000113600.13"
"ENSG00000113638.15"
"ENSG00000083720.14"
"ENSG00000213949.10"
"ENSG00000185305.12"
"ENSG00000178996.15"
"ENSG00000234602.9"
"ENSG00000067113.18"
"ENSG00000134352.22"
"ENSG00000249236.3"
"ENSG00000250961.3"
"ENSG00000113448.21"
"ENSG00000123213.24"
"ENSG00000069020.19"
"ENSG00000248673.3"
"ENSG00000249856.1"
"ENSG00000122008.17"
"ENSG00000189045.16"
"ENSG00000113318.12"
"ENSG00000145687.18"
"ENSG00000245864.6"
"ENSG00000164199.18"
"ENSG00000113369.9"
"ENSG00000248528.2"
"ENSG00000113391.20"
"ENSG00000175471.20"
"ENSG00000113441.17"
"ENSG00000174136.14"
"ENSG00000153922.13"
"ENSG00000302916.1"
"ENSG00000145781.10"
"ENSG00000260192.4"
"ENSG00000273217.1"
"ENSG00000281938.2"
"ENSG00000170606.17"
"ENSG00000302418.1"
"ENSG00000224186.8"
"ENSG00000295093.1"
"ENSG00000031003.12"
"ENSG00000131503.22"
"ENSG00000286736.2"
"ENSG00000145819.18"
"ENSG00000249429.1"
"ENSG00000183775.11"
"ENSG00000186314.13"
"ENSG00000133706.21"
"ENSG00000275740.1"
"ENSG00000280780.5"
"ENSG00000113722.18"
"ENSG00000253331.1"
"ENSG00000253693.2"
"ENSG00000182132.15"
"ENSG00000072803.19"
"ENSG00000174705.14"
"ENSG00000287003.2"
"ENSG00000175416.17"
"ENSG00000291113.3"
"ENSG00000113269.15"
"ENSG00000228793.4"
"ENSG00000234817.3"
"ENSG00000214113.12"
"ENSG00000145982.14"
"ENSG00000300014.1"
"ENSG00000124782.22"
"ENSG00000293385.1"
"ENSG00000137203.15"
"ENSG00000234261.7"
"ENSG00000008083.15"
"ENSG00000124788.19"
"ENSG00000137261.16"
"ENSG00000111802.15"
"ENSG00000204394.14"
"ENSG00000204256.16"
"ENSG00000196821.11"
"ENSG00000064999.17"
"ENSG00000096063.17"
"ENSG00000124772.12"
"ENSG00000164530.16"
"ENSG00000164627.18"
"ENSG00000112640.17"
"ENSG00000137221.15"
"ENSG00000171453.21"
"ENSG00000172348.16"
"ENSG00000242973.7"
"ENSG00000065308.6"
"ENSG00000137269.16"
"ENSG00000146147.16"
"ENSG00000124749.18"
"ENSG00000289911.2"
"ENSG00000164430.18"
"ENSG00000223786.1"
"ENSG00000302932.1"
"ENSG00000231533.3"
"ENSG00000298976.1"
"ENSG00000271793.2"
"ENSG00000146282.20"
"ENSG00000112297.18"
"ENSG00000112769.21"
"ENSG00000232316.3"
"ENSG00000302660.1"
"ENSG00000196376.11"
"ENSG00000196569.14"
"ENSG00000226149.7"
"ENSG00000302577.1"
"ENSG00000227954.8"
"ENSG00000231971.7"
"ENSG00000197442.12"
"ENSG00000135540.13"
"ENSG00000135597.20"
"ENSG00000112419.16"
"ENSG00000152818.20"
"ENSG00000305340.1"
"ENSG00000152822.15"
"ENSG00000112038.18"
"ENSG00000049618.26"
"ENSG00000130338.13"
"ENSG00000112530.13"
"ENSG00000306246.1"
"ENSG00000112541.19"
"ENSG00000198818.11"
"ENSG00000071242.14"
"ENSG00000285733.1"
"ENSG00000298696.1"
"ENSG00000105963.16"
"ENSG00000106266.12"
"ENSG00000106012.20"
"ENSG00000286874.2"
"ENSG00000136297.17"
"ENSG00000230333.7"
"ENSG00000005108.17"
"ENSG00000298048.1"
"ENSG00000229618.4"
"ENSG00000048052.26"
"ENSG00000105855.11"
"ENSG00000294729.1"
"ENSG00000105928.17"
"ENSG00000070882.14"
"ENSG00000285960.1"
"ENSG00000286507.2"
"ENSG00000146592.18"
"ENSG00000106066.16"
"ENSG00000106100.12"
