gene_id	gene_name	A_1	A_2	A_3	A_4	A_5	A_6	B_1	B_2	B_3	B_4	B_5	B_6	C_1	C_2	C_3	C_4	C_5	C_6
ENSG00000183513.9	COA5	596.105102062333	987.00631103809	694.461622105893	674.485683537906	845.48975136728	805.375500887955	598.605271924419	419.232630647266	454.869141434094	612.973435488998	401.887176158351	318.975393511204	539.79472205516	368.086595549859	459.358934827228	456.559421823826	376.645733546624	468.484299834656
ENSG00000183514.4	TDGF1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183520.12	UTP11	1279.41232835307	1448.74447234444	1609.81229119179	1453.19972745932	1351.90460199453	1352.3568556233	2196.79711772922	2324.15719781498	2379.1578783972	2311.19416560611	2641.734684505	2424.32857644789	1940.7741145675	1790.24988455984	1455.7218411332	1314.80461148084	1460.15119092301	1532.19472877527
ENSG00000183527.12	PSMG1	633.870350944345	885.853846246503	1217.14571382777	936.481864453253	752.611164580826	1015.95919773262	2537.30768300041	2570.49395990104	2339.14335930742	2086.21179385639	2354.02723003996	2159.03030096456	1234.28103527676	1534.26963538356	1615.95246069694	1281.15983860511	1477.28319935715	1344.95651554564
ENSG00000183530.14	PRR14L	155.597379485916	222.705278655821	184.982664556248	150.050090042831	171.26005136916	174.0100690903	259.297629637854	247.369953999886	264.290883983992	269.222919727592	240.150012992725	213.994044056383	191.202116977618	210.76994433077	232.228734144621	219.1502295669	237.09543354562	221.989142053364
ENSG00000183535.9	COL18A1-AS1	2.90193198097897	3.40254909223432	0.948814785146901	4.62839060912361	2.42522279447774	0.953101122753999	0.491697932478159	0.480402313389591	1.46816111307274	0	1.92254163027501	1.9364943283448	1.43884698723478	1.91793175464626	1.45353897990784	2.74468839656223	1.44271794760107	2.82615376646341
ENSG00000183542.6	KLRC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183549.10	ACSM5	61.0397058428404	60.7652195868113	55.7769335143509	59.9254814855693	22.3314834228978	58.4828095637941	0	0	3.60558870992721	3.63621515185651	2.57235858247124	0	57.7724162037983	16.6526402104017	28.9914456301047	9.2607694730879	15.3802072845673	13.3150350663056
ENSG00000183559.12	C10orf120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183560.10	IZUMO1R	0	1.23754384751201	0	0	0	0	0	0	0	0	0	0	2.82753129636426	2.79809723240477	0	0	0	0
ENSG00000183562.3	ENSG00000183562	2.53300103719747	1.26935015219433	6.21081702635064	0	3.83424633761866	0	5.12706755676662	5.0036560972784	1.27711354173749	2.58088951116694	4.99424948889593	0	1.2341026475985	4.97632020117314	0	1.17859623315585	3.73937076142558	2.41458765026123
ENSG00000183566.11	BPIFA4P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183569.18	SERHL2	97.9755367196127	96.0586386641504	91.0890600444866	60.5613718028	37.6135933794026	52.7280532044666	56.939814227248	41.0177128391149	49.6315380496897	17.3228274529078	51.5381302828024	41.7515715770665	35.8974893909972	38.9520537467289	31.3911492529459	40.6922884689268	35.2577219149161	27.2276246345856
ENSG00000183570.17	PCBP3	3.77996339780093	1.58956070499068	0	2.6262293454192	0.763867598718436	1.58615884014903	15.7636560195874	10.9350851330998	51.5722655933462	26.7031745336877	66.7373330547424	13.4492717050846	29.2311749183734	7.51002793229029	58.130015068678	16.61875440164	28.0515657427716	18.557588352351
ENSG00000183571.11	PGPEP1L	0	0	0	0	0	0	1.2828453875263	0	0	0	0	0	0	0	3.98814154878278	0	0	0
ENSG00000183576.13	SETD3	1257.65246527588	1357.86997114	1537.60282054977	1257.43264400662	1214.19421929615	1458.34579241002	2089.11903309716	1703.26340900978	1834.21261753041	1835.63021521979	1542.5165810999	1453.67401727673	1453.0778209699	1386.69987722334	1415.49776076585	1571.08318706366	1666.35269284745	1702.39747487107
ENSG00000183578.8	TNFAIP8L3	1379.71404001522	1498.95719582376	1467.24654768802	1100.19699921722	1041.66643002006	1158.65534642671	1198.30088133814	1128.63142053713	1431.09602112516	1493.1934518419	1126.41288837014	1324.11666696583	1011.89130446634	1357.67863966682	1308.07080356265	2425.59107400021	3080.6084419753	1715.00530714367
ENSG00000183579.16	ZNRF3	27.4518852613824	58.9240814591098	59.8222951561487	50.9484347931219	51.0686381956411	41.8657191496141	81.2671038203662	103.350135566228	81.3219407767847	85.8037910395869	95.0886699075437	70.2912903841332	42.9316005241797	84.8353106725826	73.66007186513	72.7006568387342	97.7275270897921	49.6467292789051
ENSG00000183580.10	FBXL7	793.338708651124	823.480899214983	730.341450436924	743.523831731248	687.157375361039	791.905216310897	517.837001965362	461.485593552594	657.126468490086	545.74744852844	474.058084360839	569.487196873454	1008.60257883003	935.905914983225	920.462337669156	859.732324517757	923.702295524637	1156.39041348868
ENSG00000183586.8	HMGN3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183597.16	TANGO2	1096.08808594153	1183.03895608093	1052.73802486368	1231.20219761156	908.751168151683	1052.34109441465	1076.40247991238	893.152843603657	886.653578519252	985.21372221915	724.045341658813	847.781908190315	1039.31766212445	1027.45128792503	718.826165766216	968.199688516442	1103.48219256393	769.351844061518
ENSG00000183598.4	H3C13	0	0	0	0	0	0	7.74232060115273	7.42734087230694	14.3797243899068	14.2547457852172	0	0	14.1632573966359	0	0	0	0	0
ENSG00000183604.17	SMG1P5	87.9023017004128	90.6925436037492	71.1062407200113	58.7099221488947	47.5309991777407	81.1034987928852	174.225972925339	140.888408249154	109.969539887562	124.249667014715	113.314237432348	118.862497232774	18.4406569842756	18.0467575542424	16.862651893709	16.7722024442208	15.3035107509649	8.7609015286689
ENSG00000183605.17	SFXN4	180.023479403301	264.750137288653	238.988378332398	174.883907158243	209.965548782332	296.768571132517	542.030946997466	723.46620616532	429.320207617931	481.072046337143	519.484884168123	338.412016990149	304.594488706063	391.055629225742	294.579730427345	257.38377610434	366.941261170929	235.674885582689
ENSG00000183607.10	GKN2	0	6.82903997403334	10.1004667035061	19.4257427763375	14.0899710990683	13.3771490905298	3.43397113355302	0	0	3.43942735329236	0	3.38312573746396	30.1110528541034	82.318562520061	27.3164409288699	9.18748902758875	13.1673017256123	12.894771977364
ENSG00000183615.6	FAM167B	9.13800680476378	25.0959289234818	6.72114963622757	6.5002153751033	4.6484692472776	6.70475087387188	275.823240676364	320.308465017324	483.891920081241	198.549366242083	296.465968728267	271.804729674578	42.2866653011574	88.7096914173494	50.1267862186456	45.8125830969104	117.605456468451	88.6027048178174
ENSG00000183617.5	MRPL54	1485.57497624944	1534.31593971117	2043.03126002333	1711.8627385361	1391.09988080215	1985.13133821327	2062.36442487623	2168.54773880532	2175.23629015905	2169.44836790637	2695.67388055621	2458.8781411774	1679.81498388278	1828.79324244988	1548.29074024252	778.525977841568	879.105143554108	827.521878405501
ENSG00000183621.15	ZNF438	118.03073417561	154.117652480673	137.451703137356	118.064287491578	141.184132589486	141.430786376446	440.337538823466	329.438073681807	341.339832675615	321.351740550929	309.562740632606	321.01341548317	205.23998342371	229.579016617207	222.387322789205	189.624492035114	245.945715825362	192.213817769088
ENSG00000183624.14	HMCES	687.793553384714	961.106199168393	897.294410942037	819.619270713485	658.475941845756	860.229289984747	1354.70698035131	1120.4165993055	1279.46851094078	1267.39487881093	1060.55744542637	1139.61783640648	1344.13736330622	1191.67215360289	1028.35820769317	1323.92181698244	1254.48771326757	1223.81469117954
ENSG00000183625.16	CCR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183628.14	DGCR6	50.9976339278836	97.5883013647029	46.4731513461814	59.2895035962237	62.7735650160476	41.627388954134	57.5629105583322	33.4461192688325	39.5142902339937	100.264814961864	72.5892573778325	56.0761754271607	78.0964880908708	66.9650460217203	27.330934907302	128.629745196992	184.231167322686	83.3896850016998
ENSG00000183629.14	GOLGA8G	0.972603318780627	0	0	0	0.88577767433922	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183631.5	PRR32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183632.15	TP53TG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183638.6	RP1L1	1.17971294871735	0.395605424661938	2.89294489455461	2.82636081874521	1.96731988034529	2.13348672290922	10.612034380435	4.89261927910918	9.5616625313864	6.66881260476598	5.87907570217151	7.71303221544889	4.59909570786802	8.60573665942872	6.70166391403711	6.17382710436939	8.63467696606298	5.47963638666194
ENSG00000183640.6	KRTAP8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183643.4	C15orf32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183644.14	HOATZ	6.47543014719395	3.79551366495639	3.17574598203421	8.94201784647441	3.24843300372711	5.31578320533534	0	0	0	0	0	0	1.05177878932503	0.534609898948946	1.08100686106716	1.52935108278844	0.536173853461524	1.03445659084467
ENSG00000183647.11	ZNF530	27.0815881930973	28.8020308870456	41.0222136475819	33.4266849396493	46.2037336276386	27.3767808785894	59.3232468927554	70.6518340719609	63.0694137019691	43.1367733548951	53.4725071296001	48.2117347212236	48.6132716938065	59.8925352339048	41.2451542021463	21.6982736342712	58.1322716395274	37.6947333047572
ENSG00000183648.11	NDUFB1	5618.61407684276	5670.75082114967	6044.92632218493	6508.03209127289	5096.97025654292	6055.37834845544	5570.4921308383	5170.472630973	5467.6275483241	5241.08691795315	4424.27157552142	5330.57989822024	5239.21301506303	5270.47559546332	4200.90869902629	4778.85235995193	5146.35294182908	4912.80502801133
ENSG00000183654.9	MARCHF11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183655.13	KLHL25	125.21309508953	144.979376117509	158.634149915784	168.821056115818	153.24273608201	218.179102878286	117.784895251279	108.437230444757	113.755471189207	99.4373217863419	99.0010413684259	110.705979995186	125.275478766259	161.2752634269	170.238243665953	153.44717808479	139.016582733686	144.487126409353
ENSG00000183662.12	TAFA1	0	1.86566032428599	0	0	0	0	0	0	0	0	0	0	0	0	0	0.871123817317881	0	0
ENSG00000183663.6	GAPDHP30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183665.5	TRMT12	140.550729547359	195.234004983659	249.398200216105	201.835714254709	168.677339365977	275.075220143956	279.667657461845	297.123197639277	342.71344892446	235.028458033295	251.877410995566	220.155530069304	191.602284782616	185.593100051948	149.389917887108	182.688409978191	210.351441608877	261.5467186024
ENSG00000183666.20	GUSBP1	32.7370343269065	47.371544056592	41.9223356371228	16.2463787622989	20.125682904597	26.8436053221177	75.0711389968349	100.002085396703	70.4126192037661	118.951484483159	68.4600986516424	82.8700066939082	33.7013528584052	49.2790043768591	43.3002074689625	20.5579457580256	30.6450188278535	28.7004026119352
ENSG00000183668.18	PSG9	0	0	0	0	7.00216371030914	4.50812783058005	0	0	1.97609502793681	3.26554504967308	1.92417616145717	0.596804212507334	5.051473004579	1.91526620201828	0.597486606013322	0	3.93608907514947	0
ENSG00000183671.13	CMKLR2	41.3513772559024	61.3746759779003	32.951622071491	22.4884023518759	32.989336974551	53.6541362497606	35.3284267110694	31.4050003848808	42.5268104418966	96.5262971780905	73.6506734969732	70.4398038748032	83.8257083150733	79.7172497104167	82.3593520473042	60.1399331789452	52.2988685654873	88.5812945620108
ENSG00000183674.12	LINC00518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183682.8	BMP8A	0.583309387114876	1.62717107987051	2.51890270941127	0	2.84302649249641	3.07993531091117	5.4910972352548	2.82442423435423	2.30046538376421	4.37440263360455	3.11024041778553	2.27613570700772	2.2138335979374	7.82949441475352	7.84768094842412	7.8309506981068	3.07647534745298	9.13888766679368
