UniqueCount	AmbigCount
4	12
0	0
27	256
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	16
0	9
0	1
0	0
0	0
1	15
3	13
1	1
0	0
3	0
0	0
1	14
0	0
0	0
0	6
0	0
17	20
0	0
37	214
0	0
0	20
0	28
0	22
0	20
0	13
27	13
0	0
0	13
0	0
0	0
0	0
0	0
0	3
0	0
0	3
0	0
0	0
1	6
2	3
0	3
0	0
0	13
5	17
1	0
0	5
0	3
0	2
0	2
0	10
0	4
0	0
0	4
0	5
1	0
0	1
0	1
0	1
0	1
0	4
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	3
0	1
0	0
1	5
0	3
0	0
8	238
60	6079
227	9438
0	6
3	67
0	0
2836	2429
3	97
0	0
0	0
0	0
0	4
0	3
0	0
2	13
111	87
0	0
0	0
0	0
0	5
0	1
0	2
0	2
0	1
0	2
0	2
0	1
0	2
0	2
0	11
0	2
0	2
0	2
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	15
0	1
0	1
2	1
0	1
2	1
9	4
0	2
1	230
1	251
109	570
28	197
2	723
22	32
0	449
0	571
18	31
0	263
0	561
0	292
0	482
0	17
0	239
1	206
1	31
0	243
0	288
1	299
0	252
0	35
0	142
0	160
3	199
0	290
0	378
0	388
0	428
0	238
1	240
0	241
0	266
1	43
2	272
0	411
0	231
0	42
0	8
0	131
0	34
0	160
1	7
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	65
0	65
0	0
0	65
0	0
0	1
0	1
0	0
0	1
0	65
0	1
0	0
0	0
0	0
0	0
238	1301
3	394
29	1180
0	0
26	337
9	23
124	23
30	6
5	17
5	2
5	9
1	3
1	3
0	0
0	1
0	6
0	6
0	6
0	0
13	2
32	204
62	184
69	152
3	99
0	168
0	97
0	0
0	0
187	167
1	20749
0	19078
0	17783
0	19454
0	461
3	682
0	194
0	10
16	351
60	4836
1	135
1	27
0	36
0	12
0	24
1	31
0	35
3	24
0	24
5	0
2	0
0	20
0	12
0	0
0	149
1	150
1	190
0	183
29	120
0	153
6	162
0	21
2	95
0	64
0	60
0	61
0	28
6	7
0	5
0	9
0	3
0	6
0	2
2	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
1	104
0	200
0	163
0	200
4	127
0	202
3	49
0	161
0	43
1	43
0	89
0	199
1	99
0	33
158	6116
2	5436
5	4603
40	2505
5	1962
0	1132
0	1271
1208	2
1	0
0	0
7	0
1	0
0	0
0	0
0	1302
30	1508
0	1305
12	793
6	800
1	685
7	666
7	106
0	577
0	452
0	76
0	72
0	200
0	163
1	206
0	8
0	44
0	60
4	169
5	7
0	0
2	0
0	40
0	31
5	41
0	41
0	1
0	39
0	0
3	9
35	621
16	689
12	484
0	419
4	5
0	0
0	34
3	48
2	5
48	94
0	36
20	11
0	11
0	0
54	161
8	37
1	21
0	101
0	16
0	67
1	74
3	835
0	1463
0	1464
0	1096
0	161
0	1202
0	1660
0	1098
59	794
27	350
1	950
0	1463
0	1121
0	996
11	1342
0	1347
0	362
5	140
7	82
0	1078
0	161
0	0
0	257
0	218
1	121
1	166
0	437
1	17
3	61
0	543
14	220
2	163
0	351
0	291
1	291
0	6
4	2
0	116
5	0
0	406
1	159
8	84
0	180
0	199
0	120
0	96
0	47
2	85
0	5
0	6
4	2
33	630
1337	743
7	130
18	0
25	1339
56	1259
0	190
0	300
7	56
0	20
0	0
2	57
0	44
0	78
0	95
0	74
0	81
0	18
0	18
7	24
0	0
0	0
22	934
21	912
232	906
86	941
11	73
2	24
0	0
0	1218
47	1634
4	1248
4	899
33	2669
2	1578
4	1984
0	2128
0	624
1	1024
0	155
5	143
0	163
0	205
0	705
12	37
0	160
